# COSI2 B0 scan
# time 2024-09-10 10:16:08.266727
# MAGNET CENTER IN LAB: x 0.000 mm, y 0.000 mm, z 0.000 mm
# MAGNET AXES WRT LAB: alpha 90.00 deg, beta 0.00 deg, gamma -90.00 deg
# path: C:/cosi-measure/Software/COSI2/data/240907/240907_ball_R120_no_inserts_bvals_shifted.csv
# X[mm],Y[mm],Z[mm],B0_x[mT],B0_y[mT|,B0_z[mT],B0_abs[mT]
-20.120,39.909,-20.029,-47.3310,-1.9700,-0.9000,47.3810
-20.120,39.909,-30.029,-47.3400,-1.9800,-0.8900,47.3900
-20.120,39.909,-40.029,-47.3430,-1.9600,-0.8900,47.3920
-20.120,39.909,-50.029,-47.3550,-1.9600,-0.8800,47.4040
-20.120,39.909,-60.029,-47.3710,-1.9700,-0.8800,47.4200
-20.120,39.909,-70.029,-47.3880,-1.9800,-0.8800,47.4380
-20.120,39.909,-80.029,-47.4030,-1.9800,-0.8800,47.4520
-20.120,39.909,-90.029,-47.4250,-1.9800,-0.8700,47.4750
-20.120,39.909,-100.029,-47.4520,-1.9700,-0.8700,47.5010
-20.120,39.909,-110.029,-47.4780,-1.9800,-0.8700,47.5270
-30.120,39.909,-100.029,-47.4670,-1.9800,-0.8500,47.5160
-30.120,39.909,-90.029,-47.4440,-1.9700,-0.8400,47.4930
-30.120,39.909,-80.029,-47.4240,-1.9800,-0.8400,47.4730
-30.120,39.909,-70.029,-47.3990,-1.9700,-0.8500,47.4470
-30.120,39.909,-60.029,-47.3780,-1.9700,-0.8500,47.4270
-30.120,39.909,-50.029,-47.3630,-1.9700,-0.8600,47.4110
-30.120,39.909,-40.029,-47.3520,-1.9800,-0.8700,47.4010
-30.120,39.909,-30.029,-47.3400,-1.9700,-0.8700,47.3890
-30.120,39.909,-20.029,-47.3280,-1.9700,-0.8900,47.3770
-30.120,39.909,-10.029,-47.3270,-1.9600,-0.9000,47.3760
-30.120,39.909,-0.029,-47.3220,-1.9700,-0.9000,47.3710
-30.120,39.909,9.971,-47.3240,-1.9500,-0.9100,47.3720
-30.120,39.909,19.971,-47.3310,-1.9400,-0.9200,47.3790
-30.120,39.909,29.971,-47.3330,-1.9400,-0.9300,47.3820
-30.120,39.909,39.971,-47.3440,-1.9300,-0.9300,47.3910
-30.120,39.909,49.971,-47.3540,-1.9300,-0.9400,47.4000
-30.120,39.909,59.971,-47.3700,-1.9100,-0.9400,47.4170
-30.120,39.909,69.971,-47.3940,-1.9200,-0.9600,47.4390
-30.120,39.909,79.971,-47.4160,-1.9100,-0.9500,47.4600
-30.120,39.909,89.971,-47.4420,-1.9100,-0.9600,47.4870
-30.120,39.909,99.971,-47.4720,-1.8900,-0.9600,47.5150
-40.120,39.909,99.971,-47.4840,-1.9000,-0.9500,47.5280
-40.120,39.909,89.971,-47.4670,-1.9100,-0.9600,47.5210
-40.120,39.909,79.971,-47.4380,-1.9100,-0.9600,47.4910
-40.120,39.909,69.971,-47.4100,-1.9200,-0.9600,47.4600
-40.120,39.909,59.971,-47.3800,-1.9200,-0.9400,47.4290
-40.120,39.909,49.971,-47.3560,-1.9200,-0.9400,47.4070
-40.120,39.909,39.971,-47.3400,-1.9300,-0.9400,47.3890
-40.120,39.909,29.971,-47.3280,-1.9400,-0.9300,47.3800
-40.120,39.909,19.971,-47.3190,-1.9400,-0.9100,47.3690
-40.120,39.909,9.971,-47.3160,-1.9500,-0.9000,47.3640
-40.120,39.909,-0.029,-47.3110,-1.9600,-0.8900,47.3610
-40.120,39.909,-10.029,-47.3170,-1.9700,-0.8900,47.3650
-40.120,39.909,-20.029,-47.3160,-1.9700,-0.8800,47.3640
-40.120,39.909,-30.029,-47.3230,-1.9700,-0.8700,47.3700
-40.120,39.909,-40.029,-47.3360,-1.9700,-0.8500,47.3790
-40.120,39.909,-50.029,-47.3420,-1.9700,-0.8400,47.3910
-40.120,39.909,-60.029,-47.3550,-1.9800,-0.8400,47.4040
-40.120,39.909,-70.029,-47.3770,-1.9700,-0.8100,47.4230
-40.120,39.909,-80.029,-47.4040,-1.9600,-0.8100,47.4520
-40.120,39.909,-90.029,-47.4270,-1.9700,-0.8100,47.4750
-40.120,39.909,-100.029,-47.4570,-1.9800,-0.8200,47.5060
-50.120,39.909,-100.029,-47.4730,-1.9800,-0.7800,47.5200
-50.120,39.909,-90.029,-47.4530,-1.9800,-0.7600,47.5010
-50.120,39.909,-80.029,-47.4170,-1.9700,-0.7700,47.4650
-50.120,39.909,-70.029,-47.3830,-1.9800,-0.7900,47.4310
-50.120,39.909,-60.029,-47.3580,-1.9700,-0.8100,47.4060
-50.120,39.909,-50.029,-47.3410,-1.9700,-0.8100,47.3890
-50.120,39.909,-40.029,-47.3280,-1.9700,-0.8300,47.3760
-50.120,39.909,-30.029,-47.3180,-1.9700,-0.8300,47.3670
-50.120,39.909,-20.029,-47.3080,-1.9700,-0.8600,47.3570
-50.120,39.909,-10.029,-47.3070,-1.9700,-0.8700,47.3560
-50.120,39.909,-0.029,-47.3040,-1.9500,-0.8800,47.3530
-50.120,39.909,9.971,-47.3000,-1.9600,-0.8900,47.3490
-50.120,39.909,19.971,-47.3080,-1.9400,-0.9100,47.3560
-50.120,39.909,29.971,-47.3160,-1.9300,-0.9200,47.3630
-50.120,39.909,39.971,-47.3230,-1.9300,-0.9300,47.3710
-50.120,39.909,49.971,-47.3390,-1.9200,-0.9500,47.3870
-50.120,39.909,59.971,-47.3600,-1.9100,-0.9500,47.4010
-50.120,39.909,69.971,-47.3870,-1.9100,-0.9500,47.4300
-50.120,39.909,79.971,-47.4150,-1.9100,-0.9700,47.4570
-50.120,39.909,89.971,-47.4570,-1.9100,-0.9700,47.4960
-50.120,39.909,99.971,-47.5040,-1.9200,-0.9500,47.5520
-60.120,39.909,89.971,-47.5020,-1.9200,-1.0000,47.5560
-60.120,39.909,79.971,-47.4400,-1.9100,-0.9900,47.4990
-60.120,39.909,69.971,-47.3970,-1.9200,-0.9700,47.4520
-60.120,39.909,59.971,-47.3630,-1.9200,-0.9600,47.4150
-60.120,39.909,49.971,-47.3330,-1.9200,-0.9400,47.3840
-60.120,39.909,39.971,-47.3180,-1.9400,-0.9300,47.3670
-60.120,39.909,29.971,-47.3130,-1.9300,-0.9100,47.3610
-60.120,39.909,19.971,-47.2970,-1.9400,-0.9000,47.3450
-60.120,39.909,9.971,-47.2960,-1.9400,-0.8900,47.3440
-60.120,39.909,-0.029,-47.2940,-1.9500,-0.8800,47.3420
-60.120,39.909,-10.029,-47.2920,-1.9700,-0.8600,47.3400
-60.120,39.909,-20.029,-47.2940,-1.9700,-0.8500,47.3430
-60.120,39.909,-30.029,-47.2980,-1.9700,-0.8300,47.3470
-60.120,39.909,-40.029,-47.3070,-1.9700,-0.8100,47.3550
-60.120,39.909,-50.029,-47.3180,-1.9900,-0.8000,47.3660
-60.120,39.909,-60.029,-47.3290,-1.9700,-0.7800,47.3760
-60.120,39.909,-70.029,-47.3470,-1.9900,-0.7600,47.3950
-60.120,39.909,-80.029,-47.3720,-1.9800,-0.7300,47.4190
-60.120,39.909,-90.029,-47.4170,-1.9700,-0.7100,47.4630
-70.120,39.909,-80.029,-47.3800,-1.9900,-0.6900,47.4270
-70.120,39.909,-70.029,-47.3410,-2.0000,-0.7300,47.3890
-70.120,39.909,-60.029,-47.3150,-2.0000,-0.7600,47.3640
-70.120,39.909,-50.029,-47.3050,-1.9900,-0.7800,47.3570
-70.120,39.909,-40.029,-47.2940,-1.9800,-0.8000,47.3430
-70.120,39.909,-30.029,-47.2930,-1.9800,-0.8200,47.3420
-70.120,39.909,-20.029,-47.2840,-1.9700,-0.8300,47.3330
-70.120,39.909,-10.029,-47.2820,-1.9700,-0.8500,47.3340
-70.120,39.909,-0.029,-47.2790,-1.9600,-0.8700,47.3300
-70.120,39.909,9.971,-47.2840,-1.9500,-0.8700,47.3350
-70.120,39.909,19.971,-47.2800,-1.9400,-0.8900,47.3280
-70.120,39.909,29.971,-47.2860,-1.9300,-0.9000,47.3310
-70.120,39.909,39.971,-47.2940,-1.9300,-0.9200,47.3410
-70.120,39.909,49.971,-47.3110,-1.9200,-0.9500,47.3570
-70.120,39.909,59.971,-47.3200,-1.9100,-0.9600,47.3680
-70.120,39.909,69.971,-47.3460,-1.9100,-0.9900,47.3910
-70.120,39.909,79.971,-47.3830,-1.9100,-1.0300,47.4330
-80.120,39.909,69.971,-47.3350,-1.9000,-1.0100,47.3930
-80.120,39.909,59.971,-47.3030,-1.9000,-0.9700,47.3510
-80.120,39.909,49.971,-47.2890,-1.9100,-0.9300,47.3360
-80.120,39.909,39.971,-47.2850,-1.9200,-0.9200,47.3330
-80.120,39.909,29.971,-47.2760,-1.9300,-0.9000,47.3240
-80.120,39.909,19.971,-47.2740,-1.9400,-0.8800,47.3220
-80.120,39.909,9.971,-47.2670,-1.9600,-0.8800,47.3160
-80.120,39.909,-0.029,-47.2680,-1.9700,-0.8600,47.3170
-80.120,39.909,-10.029,-47.2660,-1.9600,-0.8400,47.3140
-80.120,39.909,-20.029,-47.2670,-1.9800,-0.8200,47.3160
-80.120,39.909,-30.029,-47.2700,-1.9900,-0.8100,47.3180
-80.120,39.909,-40.029,-47.2730,-1.9900,-0.7900,47.3220
-80.120,39.909,-50.029,-47.2760,-2.0000,-0.7600,47.3250
-80.120,39.909,-60.029,-47.2780,-2.0100,-0.7400,47.3270
-80.120,39.909,-70.029,-47.2880,-2.0200,-0.7100,47.3360
-90.120,39.909,-60.029,-47.2670,-2.0200,-0.7400,47.3180
-90.120,39.909,-50.029,-47.2560,-2.0300,-0.7700,47.3050
-90.120,39.909,-40.029,-47.2570,-2.0100,-0.7900,47.3050
-90.120,39.909,-30.029,-47.2540,-1.9800,-0.7900,47.3040
-90.120,39.909,-20.029,-47.2550,-1.9800,-0.8200,47.3020
-90.120,39.909,-10.029,-47.2480,-1.9900,-0.8300,47.2950
-90.120,39.909,-0.029,-47.2470,-1.9600,-0.8500,47.2970
-90.120,39.909,9.971,-47.2530,-1.9600,-0.8600,47.2990
-90.120,39.909,19.971,-47.2560,-1.9500,-0.8800,47.3040
-90.120,39.909,29.971,-47.2600,-1.9300,-0.8900,47.3100
-90.120,39.909,39.971,-47.2680,-1.9300,-0.8900,47.3160
-90.120,39.909,49.971,-47.2710,-1.9100,-0.9100,47.3180
-90.120,39.909,59.971,-47.2640,-1.9000,-0.9300,47.3110
-100.120,39.909,49.971,-47.2540,-1.8900,-0.8900,47.3000
-100.120,39.909,39.971,-47.2590,-1.9300,-0.8900,47.3070
-100.120,39.909,29.971,-47.2560,-1.9400,-0.8800,47.3050
-100.120,39.909,19.971,-47.2500,-1.9600,-0.8700,47.3010
-100.120,39.909,9.971,-47.2420,-1.9700,-0.8600,47.2910
-100.120,39.909,-0.029,-47.2370,-1.9900,-0.8500,47.2850
-100.120,39.909,-10.029,-47.2310,-1.9800,-0.8300,47.2800
-100.120,39.909,-20.029,-47.2370,-1.9900,-0.8100,47.2880
-100.120,39.909,-30.029,-47.2380,-1.9800,-0.8000,47.2850
-100.120,39.909,-40.029,-47.2440,-2.0000,-0.7900,47.2920
-100.120,39.909,-50.029,-47.2400,-2.0200,-0.7900,47.2900
-110.120,39.909,-20.029,-47.2330,-1.9900,-0.8100,47.2820
-110.120,39.909,-10.029,-47.2220,-1.9900,-0.8100,47.2710
-110.120,39.909,-0.029,-47.2180,-1.9800,-0.8400,47.2660
-110.120,39.909,9.971,-47.2180,-1.9800,-0.8500,47.2660
-110.120,39.909,19.971,-47.2270,-1.9900,-0.8200,47.2760
-100.120,49.909,-40.029,-47.2330,-2.0100,-0.7900,47.2820
-100.120,49.909,-30.029,-47.2320,-2.0000,-0.7900,47.2810
-100.120,49.909,-20.029,-47.2270,-1.9800,-0.8100,47.2760
-100.120,49.909,-10.029,-47.2310,-1.9800,-0.8200,47.2800
-100.120,49.909,-0.029,-47.2250,-1.9700,-0.8400,47.2730
-100.120,49.909,9.971,-47.2350,-1.9600,-0.8500,47.2840
-100.120,49.909,19.971,-47.2330,-1.9400,-0.8600,47.2810
-100.120,49.909,29.971,-47.2430,-1.9200,-0.8600,47.2900
-100.120,49.909,39.971,-47.2420,-1.8900,-0.8800,47.2890
-90.120,49.909,59.971,-47.2430,-1.8600,-0.9500,47.2890
-90.120,49.909,49.971,-47.2500,-1.8700,-0.9300,47.2970
-90.120,49.909,39.971,-47.2490,-1.8900,-0.9000,47.2950
-90.120,49.909,29.971,-47.2540,-1.9100,-0.8900,47.3010
-90.120,49.909,19.971,-47.2510,-1.9300,-0.8800,47.2990
-90.120,49.909,9.971,-47.2480,-1.9400,-0.8600,47.2950
-90.120,49.909,-0.029,-47.2500,-1.9600,-0.8500,47.2980
-90.120,49.909,-10.029,-47.2440,-1.9700,-0.8300,47.2920
-90.120,49.909,-20.029,-47.2430,-1.9700,-0.8200,47.2910
-90.120,49.909,-30.029,-47.2430,-1.9800,-0.8100,47.2920
-90.120,49.909,-40.029,-47.2510,-2.0100,-0.7800,47.3000
-90.120,49.909,-50.029,-47.2510,-2.0100,-0.7600,47.3000
-90.120,49.909,-60.029,-47.2450,-2.0400,-0.7200,47.2950
-80.120,49.909,-70.029,-47.2680,-2.0200,-0.6800,47.3160
-80.120,49.909,-60.029,-47.2830,-2.0100,-0.7200,47.3310
-80.120,49.909,-50.029,-47.2730,-2.0000,-0.7400,47.3210
-80.120,49.909,-40.029,-47.2670,-1.9800,-0.7800,47.3190
-80.120,49.909,-30.029,-47.2660,-1.9800,-0.8000,47.3140
-80.120,49.909,-20.029,-47.2630,-1.9700,-0.8100,47.3110
-80.120,49.909,-10.029,-47.2620,-1.9600,-0.8300,47.3100
-80.120,49.909,-0.029,-47.2570,-1.9500,-0.8500,47.3060
-80.120,49.909,9.971,-47.2600,-1.9500,-0.8700,47.3060
-80.120,49.909,19.971,-47.2640,-1.9400,-0.8800,47.3090
-80.120,49.909,29.971,-47.2660,-1.9100,-0.8900,47.3130
-80.120,49.909,39.971,-47.2710,-1.9100,-0.9100,47.3180
-80.120,49.909,49.971,-47.2770,-1.8900,-0.9300,47.3190
-80.120,49.909,59.971,-47.2900,-1.8900,-0.9600,47.3370
-80.120,49.909,69.971,-47.3100,-1.8800,-1.0200,47.3580
-70.120,49.909,79.971,-47.3790,-1.9000,-1.0400,47.4290
-70.120,49.909,69.971,-47.3810,-1.8900,-1.0000,47.4300
-70.120,49.909,59.971,-47.3410,-1.8900,-0.9800,47.3880
-70.120,49.909,49.971,-47.3150,-1.9000,-0.9500,47.3630
-70.120,49.909,39.971,-47.3000,-1.9100,-0.9300,47.3480
-70.120,49.909,29.971,-47.2910,-1.9100,-0.9200,47.3380
-70.120,49.909,19.971,-47.2820,-1.9300,-0.9000,47.3300
-70.120,49.909,9.971,-47.2740,-1.9300,-0.8800,47.3220
-70.120,49.909,-0.029,-47.2750,-1.9500,-0.8700,47.3230
-70.120,49.909,-10.029,-47.2720,-1.9500,-0.8600,47.3200
-70.120,49.909,-20.029,-47.2740,-1.9600,-0.8400,47.3220
-70.120,49.909,-30.029,-47.2790,-1.9600,-0.8200,47.3260
-70.120,49.909,-40.029,-47.2880,-1.9700,-0.8000,47.3350
-70.120,49.909,-50.029,-47.2950,-1.9900,-0.7800,47.3430
-70.120,49.909,-60.029,-47.3050,-1.9900,-0.7500,47.3530
-70.120,49.909,-70.029,-47.3170,-1.9800,-0.7200,47.3640
-70.120,49.909,-80.029,-47.3520,-1.9800,-0.6700,47.3950
-60.120,49.909,-90.029,-47.4110,-1.9700,-0.7000,47.4580
-60.120,49.909,-80.029,-47.4120,-1.9700,-0.7200,47.4580
-60.120,49.909,-70.029,-47.3750,-1.9700,-0.7500,47.4220
-60.120,49.909,-60.029,-47.3440,-1.9700,-0.7700,47.3910
-60.120,49.909,-50.029,-47.3250,-1.9800,-0.7900,47.3750
-60.120,49.909,-40.029,-47.3150,-1.9600,-0.8100,47.3650
-60.120,49.909,-30.029,-47.2980,-1.9600,-0.8300,47.3440
-60.120,49.909,-20.029,-47.2970,-1.9600,-0.8400,47.3450
-60.120,49.909,-10.029,-47.2900,-1.9500,-0.8500,47.3410
-60.120,49.909,-0.029,-47.2880,-1.9500,-0.8700,47.3350
-60.120,49.909,9.971,-47.2900,-1.9400,-0.8900,47.3370
-60.120,49.909,19.971,-47.2880,-1.9300,-0.9000,47.3390
-60.120,49.909,29.971,-47.2990,-1.9200,-0.9100,47.3420
-60.120,49.909,39.971,-47.3030,-1.9100,-0.9300,47.3480
-60.120,49.909,49.971,-47.3180,-1.9000,-0.9500,47.3620
-60.120,49.909,59.971,-47.3370,-1.9000,-0.9500,47.3850
-60.120,49.909,69.971,-47.3720,-1.9000,-0.9800,47.4200
-60.120,49.909,79.971,-47.4110,-1.8900,-1.0000,47.4590
-60.120,49.909,89.971,-47.4710,-1.9100,-1.0000,47.5200
-50.120,49.909,89.971,-47.4860,-1.9000,-0.9500,47.5330
-50.120,49.909,79.971,-47.4490,-1.8800,-0.9700,47.4960
-50.120,49.909,69.971,-47.4110,-1.8900,-0.9600,47.4580
-50.120,49.909,59.971,-47.3730,-1.9000,-0.9400,47.4200
-50.120,49.909,49.971,-47.3500,-1.9000,-0.9500,47.3980
-50.120,49.909,39.971,-47.3300,-1.9000,-0.9300,47.3770
-50.120,49.909,29.971,-47.3140,-1.9200,-0.9200,47.3610
-50.120,49.909,19.971,-47.3040,-1.9300,-0.9100,47.3520
-50.120,49.909,9.971,-47.2980,-1.9300,-0.9000,47.3460
-50.120,49.909,-0.029,-47.3050,-1.9400,-0.8900,47.3530
-50.120,49.909,-10.029,-47.3020,-1.9600,-0.8800,47.3490
-50.120,49.909,-20.029,-47.3040,-1.9600,-0.8700,47.3530
-50.120,49.909,-30.029,-47.3080,-1.9600,-0.8600,47.3560
-50.120,49.909,-40.029,-47.3250,-1.9600,-0.8300,47.3720
-50.120,49.909,-50.029,-47.3300,-1.9600,-0.8200,47.3750
-50.120,49.909,-60.029,-47.3480,-1.9800,-0.8000,47.3920
-50.120,49.909,-70.029,-47.3650,-1.9600,-0.7900,47.4100
-50.120,49.909,-80.029,-47.3940,-1.9600,-0.7700,47.4390
-50.120,49.909,-90.029,-47.4310,-1.9700,-0.7700,47.4780
-40.120,49.909,-100.029,-47.4570,-1.9600,-0.8200,47.5030
-40.120,49.909,-90.029,-47.4480,-1.9600,-0.8100,47.4990
-40.120,49.909,-80.029,-47.4220,-1.9700,-0.8100,47.4720
-40.120,49.909,-70.029,-47.3980,-1.9600,-0.8100,47.4490
-40.120,49.909,-60.029,-47.3740,-1.9700,-0.8300,47.4250
-40.120,49.909,-50.029,-47.3600,-1.9600,-0.8400,47.4090
-40.120,49.909,-40.029,-47.3400,-1.9600,-0.8500,47.3910
-40.120,49.909,-30.029,-47.3280,-1.9600,-0.8600,47.3760
-40.120,49.909,-20.029,-47.3220,-1.9500,-0.8600,47.3700
-40.120,49.909,-10.029,-47.3130,-1.9500,-0.8900,47.3610
-40.120,49.909,-0.029,-47.3110,-1.9500,-0.8900,47.3600
-40.120,49.909,9.971,-47.3120,-1.9300,-0.9000,47.3600
-40.120,49.909,19.971,-47.3170,-1.9300,-0.9100,47.3650
-40.120,49.909,29.971,-47.3190,-1.9200,-0.9200,47.3670
-40.120,49.909,39.971,-47.3270,-1.9200,-0.9300,47.3750
-40.120,49.909,49.971,-47.3390,-1.9000,-0.9400,47.3870
-40.120,49.909,59.971,-47.3630,-1.8900,-0.9600,47.4100
-40.120,49.909,69.971,-47.3810,-1.8900,-0.9600,47.4280
-40.120,49.909,79.971,-47.4110,-1.8900,-0.9500,47.4580
-40.120,49.909,89.971,-47.4480,-1.8800,-0.9400,47.4940
-40.120,49.909,99.971,-47.4780,-1.8600,-0.9300,47.5240
-30.120,49.909,99.971,-47.4790,-1.8600,-0.9500,47.5250
-30.120,49.909,89.971,-47.4630,-1.8700,-0.9500,47.5090
-30.120,49.909,79.971,-47.4350,-1.8700,-0.9600,47.4820
-30.120,49.909,69.971,-47.4100,-1.8800,-0.9500,47.4570
-30.120,49.909,59.971,-47.3800,-1.8900,-0.9500,47.4270
-30.120,49.909,49.971,-47.3580,-1.9000,-0.9500,47.4060
-30.120,49.909,39.971,-47.3470,-1.9100,-0.9400,47.3950
-30.120,49.909,29.971,-47.3340,-1.9200,-0.9400,47.3820
-30.120,49.909,19.971,-47.3260,-1.9300,-0.9300,47.3750
-30.120,49.909,9.971,-47.3200,-1.9300,-0.9200,47.3690
-30.120,49.909,-0.029,-47.3200,-1.9500,-0.9200,47.3690
-30.120,49.909,-10.029,-47.3240,-1.9400,-0.9000,47.3720
-30.120,49.909,-20.029,-47.3260,-1.9500,-0.8800,47.3710
-30.120,49.909,-30.029,-47.3340,-1.9600,-0.8800,47.3810
-30.120,49.909,-40.029,-47.3460,-1.9600,-0.8700,47.3950
-30.120,49.909,-50.029,-47.3530,-1.9700,-0.8600,47.4010
-30.120,49.909,-60.029,-47.3710,-1.9700,-0.8500,47.4190
-30.120,49.909,-70.029,-47.3910,-1.9600,-0.8400,47.4350
-30.120,49.909,-80.029,-47.4070,-1.9700,-0.8500,47.4520
-30.120,49.909,-90.029,-47.4300,-1.9700,-0.8400,47.4720
-30.120,49.909,-100.029,-47.4520,-1.9800,-0.8500,47.4970
-20.120,49.909,-100.029,-47.4570,-1.9700,-0.8700,47.5070
-20.120,49.909,-90.029,-47.4440,-1.9700,-0.8600,47.4970
-20.120,49.909,-80.029,-47.4260,-1.9700,-0.8700,47.4770
-20.120,49.909,-70.029,-47.3990,-1.9600,-0.8700,47.4510
-20.120,49.909,-60.029,-47.3890,-1.9700,-0.8700,47.4390
-20.120,49.909,-50.029,-47.3730,-1.9700,-0.8800,47.4240
-20.120,49.909,-40.029,-47.3550,-1.9700,-0.8900,47.4070
-20.120,49.909,-30.029,-47.3480,-1.9600,-0.9000,47.3970
-20.120,49.909,-20.029,-47.3390,-1.9600,-0.9000,47.3880
-20.120,49.909,-10.029,-47.3340,-1.9500,-0.9000,47.3840
-20.120,49.909,-0.029,-47.3270,-1.9500,-0.9200,47.3780
-20.120,49.909,9.971,-47.3270,-1.9400,-0.9300,47.3760
-20.120,49.909,19.971,-47.3280,-1.9400,-0.9400,47.3770
-20.120,49.909,29.971,-47.3330,-1.9200,-0.9400,47.3820
-20.120,49.909,39.971,-47.3370,-1.9100,-0.9500,47.3860
-20.120,49.909,49.971,-47.3520,-1.9000,-0.9500,47.4000
-20.120,49.909,59.971,-47.3660,-1.9000,-0.9500,47.4130
-20.120,49.909,69.971,-47.3890,-1.8900,-0.9500,47.4360
-20.120,49.909,79.971,-47.4080,-1.8800,-0.9500,47.4560
-20.120,49.909,89.971,-47.4420,-1.8700,-0.9600,47.4880
-20.120,49.909,99.971,-47.4660,-1.8600,-0.9700,47.5120
-10.120,49.909,99.971,-47.4890,-1.8700,-0.9800,47.5360
-10.120,49.909,89.971,-47.4700,-1.8700,-0.9600,47.5170
-10.120,49.909,79.971,-47.4390,-1.8900,-0.9600,47.4860
-10.120,49.909,69.971,-47.4130,-1.8900,-0.9700,47.4610
-10.120,49.909,59.971,-47.3890,-1.9000,-0.9500,47.4370
-10.120,49.909,49.971,-47.3670,-1.9100,-0.9500,47.4150
-10.120,49.909,39.971,-47.3530,-1.9200,-0.9500,47.4010
-10.120,49.909,29.971,-47.3420,-1.9400,-0.9400,47.3910
-10.120,49.909,19.971,-47.3380,-1.9500,-0.9400,47.3870
-10.120,49.909,9.971,-47.3310,-1.9500,-0.9400,47.3810
-10.120,49.909,-0.029,-47.3310,-1.9500,-0.9200,47.3800
-10.120,49.909,-10.029,-47.3300,-1.9700,-0.9300,47.3800
-10.120,49.909,-20.029,-47.3370,-1.9600,-0.9200,47.3860
-10.120,49.909,-30.029,-47.3470,-1.9600,-0.9200,47.3970
-10.120,49.909,-40.029,-47.3510,-1.9700,-0.9000,47.4000
-10.120,49.909,-50.029,-47.3640,-1.9700,-0.9100,47.4110
-10.120,49.909,-60.029,-47.3800,-1.9700,-0.9000,47.4290
-10.120,49.909,-70.029,-47.3970,-1.9700,-0.8800,47.4450
-10.120,49.909,-80.029,-47.4130,-1.9700,-0.9000,47.4570
-10.120,49.909,-90.029,-47.4300,-1.9700,-0.8900,47.4770
-10.120,49.909,-100.029,-47.4480,-1.9700,-0.9100,47.4970
-0.120,49.909,-100.029,-47.4520,-1.9700,-0.9200,47.5020
-0.120,49.909,-90.029,-47.4420,-1.9700,-0.9200,47.4910
-0.120,49.909,-80.029,-47.4250,-1.9700,-0.9200,47.4770
-0.120,49.909,-70.029,-47.4090,-1.9700,-0.9200,47.4610
-0.120,49.909,-60.029,-47.3910,-1.9800,-0.9300,47.4440
-0.120,49.909,-50.029,-47.3740,-1.9800,-0.9200,47.4270
-0.120,49.909,-40.029,-47.3620,-1.9900,-0.9100,47.4150
-0.120,49.909,-30.029,-47.3530,-1.9800,-0.9300,47.4030
-0.120,49.909,-20.029,-47.3440,-1.9600,-0.9300,47.3940
-0.120,49.909,-10.029,-47.3420,-1.9600,-0.9400,47.3920
-0.120,49.909,-0.029,-47.3350,-1.9600,-0.9300,47.3850
-0.120,49.909,9.971,-47.3350,-1.9500,-0.9400,47.3850
-0.120,49.909,19.971,-47.3370,-1.9500,-0.9500,47.3860
-0.120,49.909,29.971,-47.3420,-1.9300,-0.9400,47.3910
-0.120,49.909,39.971,-47.3420,-1.9300,-0.9500,47.3900
-0.120,49.909,49.971,-47.3580,-1.9300,-0.9500,47.4070
-0.120,49.909,59.971,-47.3730,-1.9100,-0.9500,47.4210
-0.120,49.909,69.971,-47.3970,-1.9000,-0.9600,47.4450
-0.120,49.909,79.971,-47.4160,-1.8900,-0.9600,47.4630
-0.120,49.909,89.971,-47.4450,-1.8800,-0.9700,47.4930
-0.120,49.909,99.971,-47.4820,-1.8700,-0.9700,47.5280
9.880,49.909,99.971,-47.5010,-1.8800,-0.9600,47.5480
9.880,49.909,89.971,-47.4770,-1.8800,-0.9600,47.5240
9.880,49.909,79.971,-47.4420,-1.8900,-0.9600,47.4890
9.880,49.909,69.971,-47.4140,-1.9000,-0.9600,47.4610
9.880,49.909,59.971,-47.3890,-1.9200,-0.9600,47.4380
9.880,49.909,49.971,-47.3750,-1.9200,-0.9500,47.4240
9.880,49.909,39.971,-47.3610,-1.9400,-0.9500,47.4100
9.880,49.909,29.971,-47.3520,-1.9500,-0.9500,47.4010
9.880,49.909,19.971,-47.3420,-1.9600,-0.9500,47.3920
9.880,49.909,9.971,-47.3380,-1.9600,-0.9500,47.3880
9.880,49.909,-0.029,-47.3360,-1.9700,-0.9500,47.3860
9.880,49.909,-10.029,-47.3400,-1.9700,-0.9400,47.3900
9.880,49.909,-20.029,-47.3420,-1.9800,-0.9400,47.3930
9.880,49.909,-30.029,-47.3520,-1.9800,-0.9400,47.4020
9.880,49.909,-40.029,-47.3570,-1.9700,-0.9400,47.4070
9.880,49.909,-50.029,-47.3660,-1.9900,-0.9400,47.4170
9.880,49.909,-60.029,-47.3830,-1.9800,-0.9300,47.4310
9.880,49.909,-70.029,-47.3900,-1.9800,-0.9300,47.4400
9.880,49.909,-80.029,-47.4050,-1.9800,-0.9400,47.4550
9.880,49.909,-90.029,-47.4230,-1.9700,-0.9300,47.4730
9.880,49.909,-100.029,-47.4410,-1.9700,-0.9400,47.4900
19.880,49.909,-100.029,-47.4400,-1.9800,-0.9400,47.4920
19.880,49.909,-90.029,-47.4300,-1.9800,-0.9500,47.4820
19.880,49.909,-80.029,-47.4130,-1.9900,-0.9400,47.4690
19.880,49.909,-70.029,-47.3990,-1.9700,-0.9500,47.4520
19.880,49.909,-60.029,-47.3880,-1.9800,-0.9500,47.4400
19.880,49.909,-50.029,-47.3730,-1.9900,-0.9400,47.4260
