x[m],y[m],z[m],dirx[m^2A],diry[m^2A],dirz[m^2A],rotation_xy[rad]
-0.0585,-0.2743,0.0308,0.0000e+00,2.1111e-09,2.3109e-08,1.4797
-0.0585,-0.2756,0.0154,0.0000e+00,-2.3134e-08,1.8095e-09,3.0635
-0.0585,-0.2760,0.0000,0.0000e+00,8.7473e-10,2.3188e-08,1.5331
-0.0585,-0.2756,-0.0154,0.0000e+00,1.9237e-08,1.2977e-08,0.5935
-0.0585,-0.2743,-0.0308,0.0000e+00,-4.8679e-09,2.2688e-08,1.7821
-0.0585,-0.2721,-0.0461,0.0000e+00,-6.7901e-09,2.2189e-08,1.8678
-0.0585,-0.2587,-0.0961,0.0000e+00,-6.4003e-09,2.2305e-08,1.8502
-0.0585,-0.2529,-0.1104,0.0000e+00,-8.4541e-09,2.1610e-08,1.9437
-0.0585,-0.2464,-0.1244,0.0000e+00,-2.2876e-08,-3.8939e-09,3.3102
-0.0585,-0.2390,-0.1380,0.0000e+00,-1.6268e-08,1.6547e-08,2.3477
-0.0585,-0.2309,-0.1512,0.0000e+00,1.6171e-08,1.6643e-08,0.7998
-0.0585,-0.2221,-0.1638,0.0000e+00,-1.4746e-08,1.7917e-08,2.2594
-0.0585,-0.2126,-0.1760,0.0000e+00,-1.4180e-08,1.8368e-08,2.2282
-0.0585,-0.1760,-0.2126,0.0000e+00,-1.8997e-08,1.3325e-08,2.5299
-0.0585,-0.1638,-0.2221,0.0000e+00,-1.7721e-08,-1.4981e-08,3.8434
-0.0585,-0.1512,-0.2309,0.0000e+00,-1.3992e-08,1.8512e-08,2.2180
-0.0585,-0.1380,-0.2390,0.0000e+00,-2.1807e-08,7.9330e-09,2.7927
-0.0585,-0.1244,-0.2464,0.0000e+00,-2.0086e-08,1.1619e-08,2.6171
-0.0585,-0.1104,-0.2529,0.0000e+00,1.5169e-08,1.7561e-08,0.8583
-0.0585,-0.0961,-0.2587,0.0000e+00,-2.2082e-08,7.1305e-09,2.8293
-0.0585,-0.0461,-0.2721,0.0000e+00,-2.3131e-08,-1.8524e-09,3.2215
-0.0585,-0.0308,-0.2743,0.0000e+00,-2.2627e-08,5.1464e-09,2.9180
-0.0585,-0.0154,-0.2756,0.0000e+00,-1.1455e-08,2.0180e-08,2.0871
-0.0585,-0.0000,-0.2760,0.0000e+00,-5.2632e-09,2.2600e-08,1.7996
