x[m],y[m],z[m],dirx[m^2A],diry[m^2A],dirz[m^2A],rotation_xy[rad]
-0.0405,-0.1760,0.2126,0.0000e+00,-5.1505e-08,2.5103e-09,3.0929
-0.0405,-0.2126,0.1760,0.0000e+00,-5.0198e-08,-1.1799e-08,3.3724
-0.0405,-0.2221,0.1638,0.0000e+00,-4.9313e-08,-1.5076e-08,3.4383
-0.0405,-0.2309,0.1512,0.0000e+00,-4.9010e-08,-1.6034e-08,3.4578
-0.0405,-0.2390,0.1380,0.0000e+00,-5.0619e-08,-9.8374e-09,3.3335
-0.0405,-0.2464,0.1244,0.0000e+00,-4.7348e-08,2.0426e-08,2.7343
-0.0405,-0.2529,0.1104,0.0000e+00,-1.9535e-08,4.7723e-08,1.9593
-0.0405,-0.2587,0.0961,0.0000e+00,-9.3626e-09,5.0709e-08,1.7534
-0.0405,-0.2721,0.0461,0.0000e+00,-2.0392e-08,4.7363e-08,1.9774
-0.0405,-0.2743,0.0308,0.0000e+00,5.1566e-08,-1.3340e-18,6.2832
-0.0405,-0.2756,0.0154,0.0000e+00,-3.0199e-08,4.1798e-08,2.1965
-0.0405,-0.2760,0.0000,0.0000e+00,-3.3934e-08,3.8827e-08,2.2890
-0.0405,-0.2756,-0.0154,0.0000e+00,-3.6081e-08,3.6840e-08,2.3458
-0.0405,-0.2743,-0.0308,0.0000e+00,5.1566e-08,-9.1754e-13,6.2832
-0.0405,-0.2721,-0.0461,0.0000e+00,5.1566e-08,-2.8394e-11,6.2826
-0.0405,-0.2587,-0.0961,0.0000e+00,4.7109e-08,2.0972e-08,0.4188
-0.0405,-0.2529,-0.1104,0.0000e+00,5.1566e-08,-1.5168e-14,6.2832
-0.0405,-0.2464,-0.1244,0.0000e+00,4.6400e-08,2.2496e-08,0.4514
-0.0405,-0.2390,-0.1380,0.0000e+00,4.6720e-08,2.1824e-08,0.4370
-0.0405,-0.2309,-0.1512,0.0000e+00,4.8054e-08,1.8706e-08,0.3712
-0.0405,-0.2221,-0.1638,0.0000e+00,4.9973e-08,1.2719e-08,0.2492
-0.0405,-0.2126,-0.1760,0.0000e+00,5.1297e-08,5.2665e-09,0.1023
-0.0405,-0.1760,-0.2126,0.0000e+00,5.1566e-08,1.1625e-11,0.0002
-0.0405,-0.1638,-0.2221,0.0000e+00,5.1516e-08,2.2838e-09,0.0443
-0.0405,-0.1512,-0.2309,0.0000e+00,5.1016e-08,7.5121e-09,0.1462
-0.0405,-0.1380,-0.2390,0.0000e+00,4.9753e-08,1.3553e-08,0.2660
-0.0405,-0.1244,-0.2464,0.0000e+00,4.7559e-08,1.9931e-08,0.3968
-0.0405,-0.1104,-0.2529,0.0000e+00,4.4351e-08,2.6307e-08,0.5354
-0.0405,-0.0961,-0.2587,0.0000e+00,4.0147e-08,3.2362e-08,0.6784
-0.0405,-0.0461,-0.2721,0.0000e+00,1.9794e-08,4.7616e-08,1.1768
-0.0405,-0.0308,-0.2743,0.0000e+00,1.2345e-08,5.0067e-08,1.3290
-0.0405,-0.0154,-0.2756,0.0000e+00,4.5417e-09,5.1366e-08,1.4826
-0.0405,-0.0000,-0.2760,0.0000e+00,5.1566e-08,-5.8430e-23,6.2832
-0.0405,0.0154,-0.2756,0.0000e+00,-1.1364e-08,5.0299e-08,1.7930
-0.0405,0.0308,-0.2743,0.0000e+00,-1.9068e-08,4.7911e-08,1.9496
-0.0405,0.0461,-0.2721,0.0000e+00,-2.6329e-08,4.4338e-08,2.1067
-0.0405,0.0961,-0.2587,0.0000e+00,-4.4832e-08,2.5478e-08,2.6248
-0.0405,0.1104,-0.2529,0.0000e+00,-4.8024e-08,1.8782e-08,2.7688
-0.0405,0.1244,-0.2464,0.0000e+00,-5.0075e-08,1.2310e-08,2.9005
-0.0405,0.1380,-0.2390,0.0000e+00,-5.1138e-08,6.6283e-09,3.0127
-0.0405,0.1512,-0.2309,0.0000e+00,-5.1513e-08,2.3491e-09,3.0960
-0.0405,0.1638,-0.2221,0.0000e+00,-5.1566e-08,4.6503e-11,3.1407
-0.0405,0.1760,-0.2126,0.0000e+00,-5.1566e-08,4.2811e-11,3.1408
-0.0405,0.2126,-0.1760,0.0000e+00,-5.0771e-08,9.0218e-09,2.9657
-0.0405,0.2221,-0.1638,0.0000e+00,-5.0384e-08,1.0976e-08,2.9271
-0.0405,0.2309,-0.1512,0.0000e+00,-5.0070e-08,1.2333e-08,2.9001
-0.0405,0.2390,-0.1380,0.0000e+00,-4.9765e-08,1.3512e-08,2.8765
-0.0405,0.2464,-0.1244,0.0000e+00,-4.9373e-08,1.4878e-08,2.8489
-0.0405,0.2529,-0.1104,0.0000e+00,-4.8803e-08,1.6654e-08,2.8127
-0.0405,0.2587,-0.0961,0.0000e+00,-4.8001e-08,1.8840e-08,2.7676
0.0045,0.2721,-0.0461,0.0000e+00,2.1342e-09,-5.1522e-08,4.7538
0.0045,0.2743,-0.0308,0.0000e+00,2.4106e-08,-4.5585e-08,5.1988
0.0045,0.2756,-0.0154,0.0000e+00,4.0035e-08,-3.2500e-08,5.6013
0.0045,0.2760,0.0000,0.0000e+00,5.1566e-08,3.8125e-11,0.0007
0.0045,0.2756,0.0154,0.0000e+00,5.1566e-08,9.7324e-11,0.0019
0.0045,0.2743,0.0308,0.0000e+00,5.1457e-08,3.3592e-09,0.0652
0.0045,0.2721,0.0461,0.0000e+00,5.1566e-08,-1.2681e-11,6.2829
0.0045,0.2587,0.0961,0.0000e+00,3.9976e-08,3.2573e-08,0.6837
