x[m],y[m],z[m],dirx[m^2A],diry[m^2A],dirz[m^2A],rotation_xy[rad]
-0.0585,0.2390,-0.1380,0.0000e+00,2.0614e-09,2.3113e-08,1.4818
-0.0585,0.2464,-0.1244,0.0000e+00,1.9686e-09,2.3121e-08,1.4859
-0.0585,0.2529,-0.1104,0.0000e+00,2.6362e-09,2.3055e-08,1.4569
-0.0585,0.2587,-0.0961,0.0000e+00,3.1164e-09,2.2995e-08,1.4361
0.0585,0.2721,-0.0461,0.0000e+00,3.1872e-09,2.2985e-08,1.4330
0.0585,0.2743,-0.0308,0.0000e+00,3.4064e-09,2.2953e-08,1.4235
0.0585,0.2756,-0.0154,0.0000e+00,2.9641e-09,2.3015e-08,1.4427
0.0585,0.2760,0.0000,0.0000e+00,3.0325e-09,2.3006e-08,1.4397
0.0585,0.2756,0.0154,0.0000e+00,2.9915e-09,2.3011e-08,1.4415
0.0585,0.2743,0.0308,0.0000e+00,1.9393e-09,2.3124e-08,1.4871
0.0585,0.2721,0.0461,0.0000e+00,1.4616e-09,2.3159e-08,1.5078
0.0585,0.2587,0.0961,0.0000e+00,1.0195e-09,2.3182e-08,1.5268
0.0585,0.2529,0.1104,0.0000e+00,1.2075e-09,2.3173e-08,1.5187
0.0585,0.2464,0.1244,0.0000e+00,8.9103e-10,2.3188e-08,1.5324
0.0585,0.2390,0.1380,0.0000e+00,1.4189e-09,2.3161e-08,1.5096
0.0585,0.2309,0.1512,0.0000e+00,1.4577e-09,2.3159e-08,1.5079
0.0585,0.2221,0.1638,0.0000e+00,1.2306e-09,2.3172e-08,1.5177
0.0585,0.2126,0.1760,0.0000e+00,1.9068e-09,2.3126e-08,1.4885
0.0585,0.1760,0.2126,0.0000e+00,1.8888e-09,2.3128e-08,1.4893
0.0585,0.1638,0.2221,0.0000e+00,2.1160e-09,2.3108e-08,1.4795
0.0585,0.1512,0.2309,0.0000e+00,2.5587e-09,2.3063e-08,1.4603
0.0585,0.1380,0.2390,0.0000e+00,2.7930e-09,2.3036e-08,1.4501
0.0585,0.1244,0.2464,0.0000e+00,3.0533e-09,2.3003e-08,1.4388
0.0585,0.1104,0.2529,0.0000e+00,2.9038e-09,2.3022e-08,1.4453
0.0585,0.0961,0.2587,0.0000e+00,3.0255e-09,2.3007e-08,1.4400
0.0585,0.0461,0.2721,0.0000e+00,1.9493e-09,2.3123e-08,1.4867
0.0585,0.0308,0.2743,0.0000e+00,1.4132e-09,2.3162e-08,1.5099
0.0585,0.0154,0.2756,0.0000e+00,1.2078e-09,2.3173e-08,1.5187
0.0585,0.0000,0.2760,0.0000e+00,1.2892e-09,2.3169e-08,1.5152
0.0585,-0.0154,0.2756,0.0000e+00,8.7077e-10,2.3188e-08,1.5333
0.0585,-0.0308,0.2743,0.0000e+00,-2.2993e-10,2.3204e-08,1.5807
0.0585,-0.0461,0.2721,0.0000e+00,-4.8303e-10,2.3200e-08,1.5916
0.0585,-0.0961,0.2587,0.0000e+00,7.3920e-10,2.3193e-08,1.5389
0.0585,-0.1104,0.2529,0.0000e+00,3.1125e-10,2.3203e-08,1.5574
0.0585,-0.1244,0.2464,0.0000e+00,7.1429e-10,2.3194e-08,1.5400
