X[mm],Y[mm],Z[mm],Bx[mT],By[mT],Bz[mT]
295.83, 281.85, 89.74, 4.465000, -48.110000, 1.083000
316.70, 271.41, 89.74, 4.664000, -47.874000, 1.491000
306.26, 271.41, 89.74, 4.625000, -47.953000, 1.305000
295.83, 271.41, 89.74, 4.541000, -48.074000, 1.236000
285.39, 271.41, 89.74, 4.475000, -48.192000, 1.210000
274.96, 271.41, 89.74, 4.382000, -48.300000, 1.204000
264.52, 271.41, 89.74, 4.284000, -48.400000, 1.195000
254.09, 271.41, 89.74, 4.170000, -48.483000, 1.209000
243.65, 271.41, 89.74, 4.082000, -48.546000, 1.211000
233.22, 271.41, 89.74, 3.961000, -48.603000, 1.215000
222.78, 271.41, 89.74, 3.834000, -48.605000, 1.194000
212.35, 271.41, 89.74, 3.708000, -48.619000, 1.175000
201.91, 271.41, 89.74, 3.600000, -48.596000, 1.160000
191.48, 271.41, 89.74, 3.471000, -48.565000, 1.128000
181.04, 271.41, 89.74, 3.336000, -48.500000, 1.103000
170.61, 271.41, 89.74, 3.232000, -48.438000, 1.057000
160.17, 271.41, 89.74, 3.091000, -48.353000, 1.052000
149.74, 260.98, 89.74, 2.948000, -48.233000, 1.063000
160.17, 260.98, 89.74, 2.975000, -48.308000, 1.094000
170.61, 260.98, 89.74, 3.088000, -48.403000, 1.121000
181.04, 260.98, 89.74, 3.221000, -48.472000, 1.144000
191.48, 260.98, 89.74, 3.347000, -48.533000, 1.162000
201.91, 260.98, 89.74, 3.467000, -48.583000, 1.171000
212.35, 260.98, 89.74, 3.597000, -48.603000, 1.197000
222.78, 260.98, 89.74, 3.731000, -48.600000, 1.202000
233.22, 260.98, 89.74, 3.865000, -48.571000, 1.219000
243.65, 260.98, 89.74, 3.964000, -48.534000, 1.240000
254.09, 260.98, 89.74, 4.088000, -48.468000, 1.237000
264.52, 260.98, 89.74, 4.204000, -48.380000, 1.256000
274.96, 260.98, 89.74, 4.304000, -48.279000, 1.265000
285.39, 260.98, 89.74, 4.387000, -48.168000, 1.277000
295.83, 260.98, 89.74, 4.460000, -48.072000, 1.282000
306.26, 260.98, 89.74, 4.525000, -48.000000, 1.276000
327.13, 250.54, 89.74, 4.687000, -47.711000, 0.963000
316.70, 250.54, 89.74, 4.698000, -47.832000, 1.195000
306.26, 250.54, 89.74, 4.595000, -47.927000, 1.294000
295.83, 250.54, 89.74, 4.522000, -48.045000, 1.326000
285.39, 250.54, 89.74, 4.455000, -48.153000, 1.320000
274.96, 250.54, 89.74, 4.389000, -48.256000, 1.328000
264.52, 250.54, 89.74, 4.289000, -48.364000, 1.316000
254.09, 250.54, 89.74, 4.181000, -48.459000, 1.297000
243.65, 250.54, 89.74, 4.061000, -48.516000, 1.295000
233.22, 250.54, 89.74, 3.965000, -48.564000, 1.286000
222.78, 250.54, 89.74, 3.831000, -48.591000, 1.274000
212.35, 250.54, 89.74, 3.695000, -48.579000, 1.251000
201.91, 250.54, 89.74, 3.582000, -48.565000, 1.233000
191.48, 250.54, 89.74, 3.442000, -48.520000, 1.206000
181.04, 250.54, 89.74, 3.311000, -48.447000, 1.180000
170.61, 250.54, 89.74, 3.174000, -48.373000, 1.155000
160.17, 250.54, 89.74, 3.065000, -48.284000, 1.124000
149.74, 250.54, 89.74, 2.918000, -48.160000, 1.101000
139.30, 240.11, 89.74, 2.702000, -48.005000, 1.203000
149.74, 240.11, 89.74, 2.742000, -48.129000, 1.208000
160.17, 240.11, 89.74, 2.921000, -48.239000, 1.206000
170.61, 240.11, 89.74, 3.067000, -48.346000, 1.210000
181.04, 240.11, 89.74, 3.200000, -48.420000, 1.225000
191.48, 240.11, 89.74, 3.309000, -48.497000, 1.233000
201.91, 240.11, 89.74, 3.450000, -48.543000, 1.253000
212.35, 240.11, 89.74, 3.587000, -48.571000, 1.274000
222.78, 240.11, 89.74, 3.691000, -48.585000, 1.303000
233.22, 240.11, 89.74, 3.836000, -48.556000, 1.325000
243.65, 240.11, 89.74, 3.970000, -48.507000, 1.322000
254.09, 240.11, 89.74, 4.091000, -48.445000, 1.360000
264.52, 240.11, 89.74, 4.188000, -48.354000, 1.363000
274.96, 240.11, 89.74, 4.294000, -48.250000, 1.377000
285.39, 240.11, 89.74, 4.387000, -48.150000, 1.396000
295.83, 240.11, 89.74, 4.470000, -48.032000, 1.388000
306.26, 240.11, 89.74, 4.534000, -47.921000, 1.412000
316.70, 240.11, 89.74, 4.632000, -47.790000, 1.417000
327.13, 229.67, 89.74, 4.748000, -47.776000, 1.665000
316.70, 229.67, 89.74, 4.684000, -47.846000, 1.557000
306.26, 229.67, 89.74, 4.599000, -47.944000, 1.478000
295.83, 229.67, 89.74, 4.523000, -48.044000, 1.466000
285.39, 229.67, 89.74, 4.442000, -48.167000, 1.440000
274.96, 229.67, 89.74, 4.376000, -48.254000, 1.409000
264.52, 229.67, 89.74, 4.282000, -48.356000, 1.404000
254.09, 229.67, 89.74, 4.171000, -48.459000, 1.382000
243.65, 229.67, 89.74, 4.055000, -48.503000, 1.376000
233.22, 229.67, 89.74, 3.955000, -48.555000, 1.355000
222.78, 229.67, 89.74, 3.816000, -48.570000, 1.332000
212.35, 229.67, 89.74, 3.681000, -48.557000, 1.301000
201.91, 229.67, 89.74, 3.547000, -48.536000, 1.311000
191.48, 229.67, 89.74, 3.432000, -48.488000, 1.288000
181.04, 229.67, 89.74, 3.300000, -48.411000, 1.274000
170.61, 229.67, 89.74, 3.177000, -48.337000, 1.284000
160.17, 229.67, 89.74, 3.071000, -48.244000, 1.280000
149.74, 229.67, 89.74, 2.941000, -48.143000, 1.294000
139.30, 219.24, 89.74, 2.844000, -48.068000, 1.346000
149.74, 219.24, 89.74, 2.868000, -48.153000, 1.333000
160.17, 219.24, 89.74, 2.975000, -48.243000, 1.335000
170.61, 219.24, 89.74, 3.099000, -48.336000, 1.318000
181.04, 219.24, 89.74, 3.215000, -48.415000, 1.317000
191.48, 219.24, 89.74, 3.312000, -48.475000, 1.328000
201.91, 219.24, 89.74, 3.449000, -48.527000, 1.329000
212.35, 219.24, 89.74, 3.574000, -48.568000, 1.344000
222.78, 219.24, 89.74, 3.703000, -48.565000, 1.346000
233.22, 219.24, 89.74, 3.814000, -48.558000, 1.377000
243.65, 219.24, 89.74, 3.947000, -48.513000, 1.393000
254.09, 219.24, 89.74, 4.069000, -48.448000, 1.412000
264.52, 219.24, 89.74, 4.164000, -48.372000, 1.439000
274.96, 219.24, 89.74, 4.267000, -48.283000, 1.476000
285.39, 219.24, 89.74, 4.367000, -48.174000, 1.502000
295.83, 219.24, 89.74, 4.451000, -48.079000, 1.510000
306.26, 219.24, 89.74, 4.512000, -47.984000, 1.522000
316.70, 219.24, 89.74, 4.587000, -47.917000, 1.509000
316.70, 208.80, 89.74, 4.654000, -47.880000, 1.522000
306.26, 208.80, 89.74, 4.602000, -47.995000, 1.562000
295.83, 208.80, 89.74, 4.512000, -48.102000, 1.552000
285.39, 208.80, 89.74, 4.424000, -48.207000, 1.529000
274.96, 208.80, 89.74, 4.333000, -48.301000, 1.511000
264.52, 208.80, 89.74, 4.239000, -48.377000, 1.471000
254.09, 208.80, 89.74, 4.156000, -48.463000, 1.442000
243.65, 208.80, 89.74, 4.040000, -48.522000, 1.423000
233.22, 208.80, 89.74, 3.923000, -48.563000, 1.405000
222.78, 208.80, 89.74, 3.795000, -48.581000, 1.377000
212.35, 208.80, 89.74, 3.687000, -48.574000, 1.384000
201.91, 208.80, 89.74, 3.559000, -48.541000, 1.360000
191.48, 208.80, 89.74, 3.438000, -48.493000, 1.367000
181.04, 208.80, 89.74, 3.314000, -48.432000, 1.365000
170.61, 208.80, 89.74, 3.222000, -48.349000, 1.357000
160.17, 208.80, 89.74, 3.112000, -48.271000, 1.379000
149.74, 198.37, 89.74, 3.016000, -48.213000, 1.451000
160.17, 198.37, 89.74, 3.051000, -48.298000, 1.441000
170.61, 198.37, 89.74, 3.154000, -48.392000, 1.405000
181.04, 198.37, 89.74, 3.263000, -48.455000, 1.400000
191.48, 198.37, 89.74, 3.354000, -48.518000, 1.391000
201.91, 198.37, 89.74, 3.473000, -48.563000, 1.382000
212.35, 198.37, 89.74, 3.581000, -48.575000, 1.393000
222.78, 198.37, 89.74, 3.705000, -48.589000, 1.397000
233.22, 198.37, 89.74, 3.811000, -48.574000, 1.423000
243.65, 198.37, 89.74, 3.930000, -48.546000, 1.447000
254.09, 198.37, 89.74, 4.043000, -48.487000, 1.464000
264.52, 198.37, 89.74, 4.128000, -48.417000, 1.500000
274.96, 198.37, 89.74, 4.228000, -48.342000, 1.528000
285.39, 198.37, 89.74, 4.319000, -48.251000, 1.578000
295.83, 198.37, 89.74, 4.412000, -48.151000, 1.610000
306.26, 198.37, 89.74, 4.489000, -48.048000, 1.663000
306.26, 187.93, 89.74, 4.515000, -48.135000, 1.709000
295.83, 187.93, 89.74, 4.445000, -48.220000, 1.633000
285.39, 187.93, 89.74, 4.353000, -48.308000, 1.577000
274.96, 187.93, 89.74, 4.288000, -48.379000, 1.550000
264.52, 187.93, 89.74, 4.199000, -48.449000, 1.520000
254.09, 187.93, 89.74, 4.108000, -48.510000, 1.466000
243.65, 187.93, 89.74, 4.010000, -48.551000, 1.458000
233.22, 187.93, 89.74, 3.918000, -48.587000, 1.429000
222.78, 187.93, 89.74, 3.802000, -48.602000, 1.418000
212.35, 187.93, 89.74, 3.684000, -48.601000, 1.408000
201.91, 187.93, 89.74, 3.592000, -48.586000, 1.397000
191.48, 187.93, 89.74, 3.480000, -48.553000, 1.388000
181.04, 187.93, 89.74, 3.374000, -48.494000, 1.430000
170.61, 187.93, 89.74, 3.272000, -48.435000, 1.419000
160.17, 177.50, 89.74, 3.214000, -48.420000, 1.429000
170.61, 177.50, 89.74, 3.236000, -48.477000, 1.423000
181.04, 177.50, 89.74, 3.313000, -48.523000, 1.411000
191.48, 177.50, 89.74, 3.415000, -48.568000, 1.395000
201.91, 177.50, 89.74, 3.515000, -48.603000, 1.398000
212.35, 177.50, 89.74, 3.621000, -48.614000, 1.386000
222.78, 177.50, 89.74, 3.707000, -48.619000, 1.407000
233.22, 177.50, 89.74, 3.818000, -48.601000, 1.422000
243.65, 177.50, 89.74, 3.921000, -48.579000, 1.440000
254.09, 177.50, 89.74, 4.006000, -48.535000, 1.475000
264.52, 177.50, 89.74, 4.096000, -48.481000, 1.485000
274.96, 177.50, 89.74, 4.184000, -48.420000, 1.525000
285.39, 177.50, 89.74, 4.269000, -48.359000, 1.564000
295.83, 177.50, 89.74, 4.335000, -48.278000, 1.598000
295.83, 167.06, 89.74, 4.370000, -48.283000, 1.585000
285.39, 167.06, 89.74, 4.317000, -48.381000, 1.544000
274.96, 167.06, 89.74, 4.227000, -48.442000, 1.518000
264.52, 167.06, 89.74, 4.160000, -48.518000, 1.502000
254.09, 167.06, 89.74, 4.069000, -48.557000, 1.458000
243.65, 167.06, 89.74, 3.982000, -48.600000, 1.442000
233.22, 167.06, 89.74, 3.905000, -48.620000, 1.398000
222.78, 167.06, 89.74, 3.809000, -48.643000, 1.398000
212.35, 167.06, 89.74, 3.707000, -48.648000, 1.387000
201.91, 167.06, 89.74, 3.603000, -48.640000, 1.394000
191.48, 167.06, 89.74, 3.530000, -48.608000, 1.388000
181.04, 167.06, 89.74, 3.435000, -48.574000, 1.379000
191.48, 156.63, 89.74, 3.466000, -48.634000, 1.342000
201.91, 156.63, 89.74, 3.543000, -48.645000, 1.329000
212.35, 156.63, 89.74, 3.637000, -48.657000, 1.351000
222.78, 156.63, 89.74, 3.731000, -48.644000, 1.363000
233.22, 156.63, 89.74, 3.822000, -48.629000, 1.370000
243.65, 156.63, 89.74, 3.897000, -48.616000, 1.397000
254.09, 156.63, 89.74, 3.990000, -48.586000, 1.416000
264.52, 156.63, 89.74, 4.068000, -48.547000, 1.458000
254.09, 146.19, 89.74, 4.055000, -48.583000, 1.360000
243.65, 146.19, 89.74, 3.970000, -48.614000, 1.342000
233.22, 146.19, 89.74, 3.883000, -48.631000, 1.332000
222.78, 146.19, 89.74, 3.794000, -48.643000, 1.316000
191.48, 135.76, 100.17, 3.509000, -48.451000, 1.240000
201.91, 135.76, 100.17, 3.518000, -48.475000, 1.275000
212.35, 135.76, 100.17, 3.600000, -48.482000, 1.301000
222.78, 135.76, 100.17, 3.696000, -48.495000, 1.340000
233.22, 135.76, 100.17, 3.781000, -48.480000, 1.339000
243.65, 135.76, 100.17, 3.856000, -48.454000, 1.351000
254.09, 135.76, 100.17, 3.947000, -48.431000, 1.353000
264.52, 135.76, 100.17, 4.034000, -48.383000, 1.346000
295.83, 146.19, 100.17, 4.156000, -48.343000, 1.433000
285.39, 146.19, 100.17, 4.160000, -48.374000, 1.388000
274.96, 146.19, 100.17, 4.130000, -48.406000, 1.393000
264.52, 146.19, 100.17, 4.083000, -48.442000, 1.386000
254.09, 146.19, 100.17, 4.012000, -48.462000, 1.368000
243.65, 146.19, 100.17, 3.931000, -48.495000, 1.371000
233.22, 146.19, 100.17, 3.867000, -48.515000, 1.362000
222.78, 146.19, 100.17, 3.787000, -48.530000, 1.349000
212.35, 146.19, 100.17, 3.694000, -48.538000, 1.322000
201.91, 146.19, 100.17, 3.605000, -48.526000, 1.306000
191.48, 146.19, 100.17, 3.539000, -48.509000, 1.276000
181.04, 146.19, 100.17, 3.462000, -48.487000, 1.234000
160.17, 156.63, 100.17, 3.353000, -48.414000, 1.292000
170.61, 156.63, 100.17, 3.357000, -48.442000, 1.294000
181.04, 156.63, 100.17, 3.411000, -48.483000, 1.312000
191.48, 156.63, 100.17, 3.478000, -48.512000, 1.312000
201.91, 156.63, 100.17, 3.554000, -48.521000, 1.328000
212.35, 156.63, 100.17, 3.619000, -48.540000, 1.339000
222.78, 156.63, 100.17, 3.707000, -48.541000, 1.371000
233.22, 156.63, 100.17, 3.797000, -48.527000, 1.387000
243.65, 156.63, 100.17, 3.878000, -48.517000, 1.388000
254.09, 156.63, 100.17, 3.943000, -48.478000, 1.416000
264.52, 156.63, 100.17, 4.016000, -48.441000, 1.430000
274.96, 156.63, 100.17, 4.091000, -48.390000, 1.453000
285.39, 156.63, 100.17, 4.147000, -48.337000, 1.486000
295.83, 156.63, 100.17, 4.193000, -48.271000, 1.550000
316.70, 167.06, 100.17, 4.398000, -47.942000, 1.595000
306.26, 167.06, 100.17, 4.401000, -48.099000, 1.595000
295.83, 167.06, 100.17, 4.297000, -48.216000, 1.578000
285.39, 167.06, 100.17, 4.233000, -48.295000, 1.517000
274.96, 167.06, 100.17, 4.162000, -48.366000, 1.497000
264.52, 167.06, 100.17, 4.091000, -48.422000, 1.449000
254.09, 167.06, 100.17, 4.017000, -48.470000, 1.432000
243.65, 167.06, 100.17, 3.955000, -48.510000, 1.421000
233.22, 167.06, 100.17, 3.874000, -48.520000, 1.402000
222.78, 167.06, 100.17, 3.787000, -48.540000, 1.386000
212.35, 167.06, 100.17, 3.691000, -48.540000, 1.375000
201.91, 167.06, 100.17, 3.620000, -48.532000, 1.375000
191.48, 167.06, 100.17, 3.541000, -48.498000, 1.352000
181.04, 167.06, 100.17, 3.454000, -48.466000, 1.365000
170.61, 167.06, 100.17, 3.394000, -48.417000, 1.343000
160.17, 167.06, 100.17, 3.307000, -48.360000, 1.366000
149.74, 177.50, 100.17, 3.201000, -48.254000, 1.388000
160.17, 177.50, 100.17, 3.200000, -48.301000, 1.391000
170.61, 177.50, 100.17, 3.284000, -48.379000, 1.372000
181.04, 177.50, 100.17, 3.374000, -48.427000, 1.364000
191.48, 177.50, 100.17, 3.456000, -48.475000, 1.364000
201.91, 177.50, 100.17, 3.533000, -48.499000, 1.363000
212.35, 177.50, 100.17, 3.623000, -48.527000, 1.390000
222.78, 177.50, 100.17, 3.716000, -48.531000, 1.368000
233.22, 177.50, 100.17, 3.784000, -48.511000, 1.407000
243.65, 177.50, 100.17, 3.884000, -48.494000, 1.422000
254.09, 177.50, 100.17, 3.971000, -48.451000, 1.453000
264.52, 177.50, 100.17, 4.052000, -48.397000, 1.477000
274.96, 177.50, 100.17, 4.111000, -48.338000, 1.500000
285.39, 177.50, 100.17, 4.183000, -48.267000, 1.533000
295.83, 177.50, 100.17, 4.261000, -48.179000, 1.562000
306.26, 177.50, 100.17, 4.337000, -48.093000, 1.600000
327.13, 187.93, 100.17, 4.513000, -47.845000, 1.853000
316.70, 187.93, 100.17, 4.520000, -47.941000, 1.700000
306.26, 187.93, 100.17, 4.436000, -48.043000, 1.620000
295.83, 187.93, 100.17, 4.347000, -48.144000, 1.576000
285.39, 187.93, 100.17, 4.266000, -48.219000, 1.523000
274.96, 187.93, 100.17, 4.210000, -48.310000, 1.506000
264.52, 187.93, 100.17, 4.129000, -48.381000, 1.469000
254.09, 187.93, 100.17, 4.044000, -48.429000, 1.450000
243.65, 187.93, 100.17, 3.958000, -48.470000, 1.422000
233.22, 187.93, 100.17, 3.881000, -48.497000, 1.415000
222.78, 187.93, 100.17, 3.784000, -48.509000, 1.394000
212.35, 187.93, 100.17, 3.691000, -48.499000, 1.378000
201.91, 187.93, 100.17, 3.613000, -48.494000, 1.389000
191.48, 187.93, 100.17, 3.510000, -48.450000, 1.366000
181.04, 187.93, 100.17, 3.422000, -48.407000, 1.379000
170.61, 187.93, 100.17, 3.335000, -48.350000, 1.381000
160.17, 187.93, 100.17, 3.257000, -48.268000, 1.384000
149.74, 187.93, 100.17, 3.169000, -48.197000, 1.405000
139.30, 198.37, 100.17, 3.046000, -48.059000, 1.444000
149.74, 198.37, 100.17, 3.036000, -48.143000, 1.404000
160.17, 198.37, 100.17, 3.138000, -48.238000, 1.389000
170.61, 198.37, 100.17, 3.236000, -48.310000, 1.371000
181.04, 198.37, 100.17, 3.327000, -48.370000, 1.370000
191.48, 198.37, 100.17, 3.409000, -48.435000, 1.366000
201.91, 198.37, 100.17, 3.506000, -48.472000, 1.376000
212.35, 198.37, 100.17, 3.610000, -48.495000, 1.365000
222.78, 198.37, 100.17, 3.697000, -48.499000, 1.377000
233.22, 198.37, 100.17, 3.798000, -48.492000, 1.417000
243.65, 198.37, 100.17, 3.896000, -48.460000, 1.405000
254.09, 198.37, 100.17, 3.992000, -48.410000, 1.452000
264.52, 198.37, 100.17, 4.068000, -48.350000, 1.473000
274.96, 198.37, 100.17, 4.155000, -48.280000, 1.517000
285.39, 198.37, 100.17, 4.231000, -48.193000, 1.536000
295.83, 198.37, 100.17, 4.300000, -48.102000, 1.557000
306.26, 198.37, 100.17, 4.390000, -47.995000, 1.602000
316.70, 198.37, 100.17, 4.495000, -47.863000, 1.653000
327.13, 208.80, 100.17, 4.634000, -47.703000, 1.524000
316.70, 208.80, 100.17, 4.633000, -47.823000, 1.539000
306.26, 208.80, 100.17, 4.494000, -47.956000, 1.550000
295.83, 208.80, 100.17, 4.397000, -48.062000, 1.525000
285.39, 208.80, 100.17, 4.327000, -48.159000, 1.505000
274.96, 208.80, 100.17, 4.241000, -48.259000, 1.486000
264.52, 208.80, 100.17, 4.157000, -48.323000, 1.452000
254.09, 208.80, 100.17, 4.072000, -48.391000, 1.436000
243.65, 208.80, 100.17, 3.992000, -48.436000, 1.407000
233.22, 208.80, 100.17, 3.893000, -48.468000, 1.400000
222.78, 208.80, 100.17, 3.783000, -48.495000, 1.376000
212.35, 208.80, 100.17, 3.682000, -48.484000, 1.364000
201.91, 208.80, 100.17, 3.593000, -48.471000, 1.362000
191.48, 208.80, 100.17, 3.485000, -48.414000, 1.346000
181.04, 208.80, 100.17, 3.381000, -48.366000, 1.349000
170.61, 208.80, 100.17, 3.302000, -48.296000, 1.356000
160.17, 208.80, 100.17, 3.198000, -48.195000, 1.364000
149.74, 208.80, 100.17, 3.094000, -48.106000, 1.368000
139.30, 219.24, 100.17, 2.970000, -47.994000, 1.365000
149.74, 219.24, 100.17, 2.958000, -48.091000, 1.331000
160.17, 219.24, 100.17, 3.079000, -48.191000, 1.332000
170.61, 219.24, 100.17, 3.186000, -48.274000, 1.315000
181.04, 219.24, 100.17, 3.279000, -48.338000, 1.307000
191.48, 219.24, 100.17, 3.379000, -48.406000, 1.321000
201.91, 219.24, 100.17, 3.488000, -48.462000, 1.330000
212.35, 219.24, 100.17, 3.606000, -48.477000, 1.332000
222.78, 219.24, 100.17, 3.691000, -48.493000, 1.343000
233.22, 219.24, 100.17, 3.806000, -48.473000, 1.372000
243.65, 219.24, 100.17, 3.907000, -48.438000, 1.381000
254.09, 219.24, 100.17, 4.011000, -48.387000, 1.408000
264.52, 219.24, 100.17, 4.091000, -48.313000, 1.422000
274.96, 219.24, 100.17, 4.183000, -48.238000, 1.447000
285.39, 219.24, 100.17, 4.265000, -48.138000, 1.468000
295.83, 219.24, 100.17, 4.349000, -48.052000, 1.480000
306.26, 219.24, 100.17, 4.411000, -47.947000, 1.507000
316.70, 219.24, 100.17, 4.504000, -47.833000, 1.496000
327.13, 229.67, 100.17, 4.612000, -47.707000, 1.522000
316.70, 229.67, 100.17, 4.608000, -47.792000, 1.478000
306.26, 229.67, 100.17, 4.500000, -47.908000, 1.457000
295.83, 229.67, 100.17, 4.418000, -48.025000, 1.444000
285.39, 229.67, 100.17, 4.341000, -48.111000, 1.423000
274.96, 229.67, 100.17, 4.275000, -48.217000, 1.434000
264.52, 229.67, 100.17, 4.180000, -48.304000, 1.398000
254.09, 229.67, 100.17, 4.095000, -48.374000, 1.377000
243.65, 229.67, 100.17, 3.999000, -48.431000, 1.374000
233.22, 229.67, 100.17, 3.909000, -48.473000, 1.360000
222.78, 229.67, 100.17, 3.803000, -48.492000, 1.331000
212.35, 229.67, 100.17, 3.689000, -48.477000, 1.316000
201.91, 229.67, 100.17, 3.570000, -48.469000, 1.314000
191.48, 229.67, 100.17, 3.478000, -48.416000, 1.293000
181.04, 229.67, 100.17, 3.367000, -48.354000, 1.284000
170.61, 229.67, 100.17, 3.254000, -48.272000, 1.274000
160.17, 229.67, 100.17, 3.163000, -48.184000, 1.284000
149.74, 229.67, 100.17, 3.048000, -48.086000, 1.285000
139.30, 240.11, 100.17, 2.872000, -47.950000, 1.230000
149.74, 240.11, 100.17, 2.877000, -48.070000, 1.202000
160.17, 240.11, 100.17, 3.031000, -48.183000, 1.216000
170.61, 240.11, 100.17, 3.156000, -48.283000, 1.232000
181.04, 240.11, 100.17, 3.271000, -48.361000, 1.239000
191.48, 240.11, 100.17, 3.373000, -48.413000, 1.250000
201.91, 240.11, 100.17, 3.486000, -48.465000, 1.256000
212.35, 240.11, 100.17, 3.603000, -48.488000, 1.284000
222.78, 240.11, 100.17, 3.716000, -48.500000, 1.304000
233.22, 240.11, 100.17, 3.806000, -48.482000, 1.325000
243.65, 240.11, 100.17, 3.916000, -48.431000, 1.329000
254.09, 240.11, 100.17, 4.021000, -48.388000, 1.343000
264.52, 240.11, 100.17, 4.128000, -48.312000, 1.361000
274.96, 240.11, 100.17, 4.197000, -48.222000, 1.384000
285.39, 240.11, 100.17, 4.287000, -48.126000, 1.391000
295.83, 240.11, 100.17, 4.364000, -48.015000, 1.398000
306.26, 240.11, 100.17, 4.424000, -47.917000, 1.398000
316.70, 240.11, 100.17, 4.510000, -47.787000, 1.397000
327.13, 250.54, 100.17, 4.616000, -47.686000, 1.254000
316.70, 250.54, 100.17, 4.567000, -47.808000, 1.325000
306.26, 250.54, 100.17, 4.500000, -47.918000, 1.343000
295.83, 250.54, 100.17, 4.423000, -48.025000, 1.349000
285.39, 250.54, 100.17, 4.349000, -48.129000, 1.348000
274.96, 250.54, 100.17, 4.275000, -48.230000, 1.337000
264.52, 250.54, 100.17, 4.201000, -48.310000, 1.333000
254.09, 250.54, 100.17, 4.111000, -48.400000, 1.309000
243.65, 250.54, 100.17, 4.007000, -48.450000, 1.319000
233.22, 250.54, 100.17, 3.903000, -48.491000, 1.297000
222.78, 250.54, 100.17, 3.813000, -48.503000, 1.298000
212.35, 250.54, 100.17, 3.701000, -48.503000, 1.266000
201.91, 250.54, 100.17, 3.586000, -48.474000, 1.261000
191.48, 250.54, 100.17, 3.470000, -48.436000, 1.229000
181.04, 250.54, 100.17, 3.378000, -48.377000, 1.210000
170.61, 250.54, 100.17, 3.257000, -48.298000, 1.187000
160.17, 250.54, 100.17, 3.140000, -48.221000, 1.155000
149.74, 250.54, 100.17, 3.029000, -48.102000, 1.163000
139.30, 260.98, 100.17, 2.912000, -48.011000, 1.073000
149.74, 260.98, 100.17, 2.945000, -48.127000, 1.099000
160.17, 260.98, 100.17, 3.042000, -48.226000, 1.113000
170.61, 260.98, 100.17, 3.170000, -48.331000, 1.155000
181.04, 260.98, 100.17, 3.289000, -48.403000, 1.173000
191.48, 260.98, 100.17, 3.403000, -48.455000, 1.187000
201.91, 260.98, 100.17, 3.498000, -48.498000, 1.196000
212.35, 260.98, 100.17, 3.611000, -48.526000, 1.234000
222.78, 260.98, 100.17, 3.726000, -48.517000, 1.242000
233.22, 260.98, 100.17, 3.814000, -48.515000, 1.263000
243.65, 260.98, 100.17, 3.921000, -48.462000, 1.274000
254.09, 260.98, 100.17, 4.022000, -48.414000, 1.282000
264.52, 260.98, 100.17, 4.128000, -48.341000, 1.281000
274.96, 260.98, 100.17, 4.197000, -48.249000, 1.287000
285.39, 260.98, 100.17, 4.284000, -48.147000, 1.292000
295.83, 260.98, 100.17, 4.358000, -48.045000, 1.295000
306.26, 260.98, 100.17, 4.435000, -47.942000, 1.309000
