# COSI2 B0 scan,,,,,,,,,,,,,,,,
# time 2024-08-22 17:33:38.691408,,,,,,,,,,,,,,,,
# MAGNET CENTER IN LAB: x 232.290 mm, y 232.950 mm, z 201.880 mm,,,,,,,,,,,,,,
# MAGNET AXES WRT LAB: alpha 0.00 deg, beta 0.00 deg, gamma 0.00 deg,,,,,,,,,,,,,,
# path: /home/cosi/cosi-measure/Software/COSI2/data/240820/240822_6mm_ball_V21_R120_2s_waiting_lcdoff,,,,,,,,,,,,,,,,
# X[mm],Y[mm],Z[mm],B0_x[mT],B0_y[mT],B0_z[mT],B0_abs[mT],,,,,,,,,,
272.29,172.95,141.88,-48.512,-2.239,0.977,48.575,,,,,,,,,,
292.29,172.95,141.88,-48.387,-2.365,1.082,48.457,,,,,,,,,,
312.29,172.95,141.88,-48.188,-2.513,1.268,48.269,,,,,,,,,,
292.29,152.95,141.88,-48.637,-2.256,1.004,48.699,,,,,,,,,,
272.29,152.95,141.88,-48.713,-2.185,0.948,48.772,,,,,,,,,,
252.29,152.95,141.88,-48.777,-2.074,0.879,48.829,,,,,,,,,,
232.29,152.95,141.88,-48.807,-1.959,0.816,48.852,,,,,,,,,,
212.29,152.95,141.88,-48.805,-1.842,0.78,48.844,,,,,,,,,,
192.29,152.95,141.88,-48.759,-1.741,0.767,48.798,,,,,,,,,,
172.29,152.95,141.88,-48.696,-1.625,0.741,48.726,,,,,,,,,,
212.29,132.95,141.88,-48.948,-1.878,0.739,48.991,,,,,,,,,,
232.29,132.95,141.88,-48.966,-1.939,0.751,49.01,,,,,,,,,,
252.29,132.95,141.88,-48.932,-2.032,0.835,48.981,,,,,,,,,,
272.29,132.95,161.88,-48.752,-2.059,0.787,48.802,,,,,,,,,,
252.29,132.95,161.88,-48.806,-1.972,0.671,48.847,,,,,,,,,,
232.29,132.95,161.88,-48.816,-1.928,0.59,48.856,,,,,,,,,,
212.29,132.95,161.88,-48.805,-1.894,0.579,48.845,,,,,,,,,,
192.29,132.95,161.88,-48.757,-1.814,0.623,48.796,,,,,,,,,,
152.29,152.95,161.88,-48.415,-1.659,0.552,48.449,,,,,,,,,,
172.29,152.95,161.88,-48.528,-1.699,0.61,48.561,,,,,,,,,,
192.29,152.95,161.88,-48.62,-1.787,0.631,48.659,,,,,,,,,,
212.29,152.95,161.88,-48.668,-1.875,0.652,48.709,,,,,,,,,,
232.29,152.95,161.88,-48.682,-1.948,0.663,48.723,,,,,,,,,,
252.29,152.95,161.88,-48.654,-2.023,0.727,48.701,,,,,,,,,,
272.29,152.95,161.88,-48.596,-2.092,0.787,48.647,,,,,,,,,,
292.29,152.95,161.88,-48.498,-2.174,0.828,48.553,,,,,,,,,,
312.29,152.95,161.88,-48.416,-2.111,0.866,48.469,,,,,,,,,,
312.29,172.95,161.88,-48.159,-2.279,0.998,48.223,,,,,,,,,,
292.29,172.95,161.88,-48.313,-2.21,0.87,48.37,,,,,,,,,,
272.29,172.95,161.88,-48.431,-2.127,0.8,48.483,,,,,,,,,,
252.29,172.95,161.88,-48.506,-2.041,0.739,48.555,,,,,,,,,,
232.29,172.95,161.88,-48.544,-1.965,0.691,48.586,,,,,,,,,,
212.29,172.95,161.88,-48.528,-1.871,0.665,48.568,,,,,,,,,,
192.29,172.95,161.88,-48.472,-1.761,0.639,48.508,,,,,,,,,,
172.29,172.95,161.88,-48.369,-1.676,0.632,48.402,,,,,,,,,,
152.29,172.95,161.88,-48.229,-1.604,0.651,48.26,,,,,,,,,,
132.29,192.95,161.88,-47.808,-1.39,0.619,47.832,,,,,,,,,,
152.29,192.95,161.88,-48.034,-1.536,0.618,48.063,,,,,,,,,,
172.29,192.95,161.88,-48.206,-1.654,0.621,48.238,,,,,,,,,,
192.29,192.95,161.88,-48.323,-1.75,0.617,48.359,,,,,,,,,,
212.29,192.95,161.88,-48.388,-1.86,0.655,48.427,,,,,,,,,,
232.29,192.95,161.88,-48.401,-1.962,0.68,48.445,,,,,,,,,,
252.29,192.95,161.88,-48.367,-2.065,0.731,48.414,,,,,,,,,,
272.29,192.95,161.88,-48.271,-2.165,0.78,48.325,,,,,,,,,,
292.29,192.95,161.88,-48.125,-2.264,0.842,48.186,,,,,,,,,,
312.29,192.95,161.88,-47.928,-2.384,0.928,47.996,,,,,,,,,,
332.29,192.95,161.88,-47.679,-2.494,1.04,47.76,,,,,,,,,,
