# COSI2 B0 scan,,,,,,
# time 2024-05-22 18:55:30.362520,,,,,,
# MAGNET CENTER IN LAB: x 241.700 mm, y 131.100 mm, z 273.800 mm,,,,
# MAGNET AXES WRT LAB: alpha -90.00 deg, beta -90.00 deg, gamma 0.00 deg,,,,
# path: /home/cosi/cosi-measure/Software/COSI2/data/240522/path_no_magnet_80mm_8pts,,,,,,
# X[mm],Y[mm],Z[mm],B0_x[mT],B0_y[mT|,B0_z[mT],B0_abs[mT]
225.7,93.77,300.47,-47.537,-0.848,1.941,47.586
215.03,93.77,300.47,-47.54,-0.847,1.948,47.589
204.37,93.77,300.47,-47.546,-0.843,1.954,47.594
204.37,83.1,300.47,-47.534,-0.844,1.95,47.582
215.03,83.1,300.47,-47.54,-0.856,1.949,47.588
225.7,83.1,300.47,-47.533,-0.854,1.936,47.584
236.37,83.1,300.47,-47.535,-0.853,1.937,47.582
247.03,83.1,300.47,-47.542,-0.862,1.928,47.586
257.7,83.1,300.47,-47.542,-0.858,1.922,47.593
268.37,83.1,300.47,-47.56,-0.858,1.915,47.609
279.03,83.1,300.47,-47.575,-0.852,1.909,47.62
279.03,72.43,300.47,-47.559,-0.859,1.892,47.605
268.37,72.43,300.47,-47.553,-0.863,1.913,47.599
257.7,72.43,300.47,-47.54,-0.866,1.923,47.589
247.03,72.43,300.47,-47.533,-0.868,1.928,47.584
236.37,72.43,300.47,-47.533,-0.864,1.937,47.581
225.7,72.43,300.47,-47.533,-0.865,1.945,47.581
236.37,61.77,311.13,-47.523,-0.878,1.924,47.57
247.03,61.77,311.13,-47.529,-0.879,1.908,47.576
289.7,72.43,311.13,-47.584,-0.861,1.863,47.631
279.03,72.43,311.13,-47.569,-0.862,1.89,47.617
268.37,72.43,311.13,-47.558,-0.873,1.899,47.607
257.7,72.43,311.13,-47.54,-0.872,1.91,47.587
247.03,72.43,311.13,-47.535,-0.87,1.922,47.578
236.37,72.43,311.13,-47.533,-0.87,1.923,47.581
225.7,72.43,311.13,-47.53,-0.865,1.935,47.577
215.03,72.43,311.13,-47.526,-0.858,1.937,47.573
193.7,83.1,311.13,-47.541,-0.842,1.943,47.589
204.37,83.1,311.13,-47.54,-0.851,1.938,47.58
215.03,83.1,311.13,-47.534,-0.851,1.932,47.584
225.7,83.1,311.13,-47.537,-0.859,1.931,47.581
236.37,83.1,311.13,-47.546,-0.861,1.921,47.593
247.03,83.1,311.13,-47.548,-0.865,1.923,47.595
257.7,83.1,311.13,-47.554,-0.864,1.911,47.6
268.37,83.1,311.13,-47.565,-0.864,1.899,47.611
279.03,83.1,311.13,-47.585,-0.858,1.891,47.63
289.7,83.1,311.13,-47.602,-0.85,1.888,47.646
311.03,93.77,311.13,-47.633,-0.83,1.907,47.681
300.37,93.77,311.13,-47.619,-0.835,1.908,47.66
289.7,93.77,311.13,-47.602,-0.846,1.911,47.648
279.03,93.77,311.13,-47.585,-0.845,1.909,47.63
268.37,93.77,311.13,-47.563,-0.855,1.919,47.609
257.7,93.77,311.13,-47.555,-0.855,1.922,47.602
247.03,93.77,311.13,-47.549,-0.852,1.923,47.6
236.37,93.77,311.13,-47.545,-0.853,1.932,47.59
225.7,93.77,311.13,-47.537,-0.847,1.932,47.586
215.03,93.77,311.13,-47.535,-0.843,1.939,47.584
204.37,93.77,311.13,-47.536,-0.845,1.942,47.58
193.7,93.77,311.13,-47.54,-0.834,1.938,47.592
183.03,104.43,311.13,-47.554,-0.823,1.94,47.602
193.7,104.43,311.13,-47.547,-0.823,1.939,47.59
204.37,104.43,311.13,-47.546,-0.837,1.945,47.591
215.03,104.43,311.13,-47.542,-0.843,1.938,47.589
225.7,104.43,311.13,-47.541,-0.849,1.928,47.588
236.37,104.43,311.13,-47.548,-0.846,1.935,47.595
247.03,104.43,311.13,-47.55,-0.853,1.93,47.597
257.7,104.43,311.13,-47.57,-0.846,1.93,47.62
268.37,104.43,311.13,-47.576,-0.848,1.922,47.622
279.03,104.43,311.13,-47.593,-0.841,1.919,47.64
289.7,104.43,311.13,-47.603,-0.843,1.908,47.648
300.37,104.43,311.13,-47.619,-0.833,1.917,47.665
311.03,115.1,311.13,-47.633,-0.829,1.924,47.679
300.37,115.1,311.13,-47.62,-0.832,1.932,47.666
289.7,115.1,311.13,-47.602,-0.833,1.939,47.65
279.03,115.1,311.13,-47.59,-0.837,1.936,47.637
268.37,115.1,311.13,-47.576,-0.839,1.939,47.62
257.7,115.1,311.13,-47.561,-0.847,1.938,47.608
247.03,115.1,311.13,-47.558,-0.838,1.939,47.605
236.37,115.1,311.13,-47.55,-0.839,1.94,47.597
225.7,115.1,311.13,-47.551,-0.839,1.936,47.597
215.03,115.1,311.13,-47.547,-0.829,1.942,47.593
204.37,115.1,311.13,-47.547,-0.825,1.937,47.597
193.7,115.1,311.13,-47.549,-0.822,1.94,47.59
172.37,125.77,311.13,-47.571,-0.796,1.94,47.617
183.03,125.77,311.13,-47.553,-0.807,1.938,47.601
193.7,125.77,311.13,-47.558,-0.814,1.939,47.602
204.37,125.77,311.13,-47.545,-0.824,1.937,47.591
215.03,125.77,311.13,-47.539,-0.826,1.942,47.586
225.7,125.77,311.13,-47.545,-0.828,1.938,47.592
236.37,125.77,311.13,-47.553,-0.834,1.945,47.6
247.03,125.77,311.13,-47.561,-0.837,1.948,47.608
257.7,125.77,311.13,-47.571,-0.833,1.948,47.619
268.37,125.77,311.13,-47.584,-0.825,1.945,47.627
279.03,125.77,311.13,-47.601,-0.831,1.944,47.644
289.7,125.77,311.13,-47.609,-0.821,1.945,47.656
300.37,125.77,311.13,-47.62,-0.823,1.942,47.666
311.03,125.77,311.13,-47.64,-0.83,1.939,47.686
321.7,136.43,311.13,-47.669,-0.826,1.949,47.716
311.03,136.43,311.13,-47.642,-0.825,1.969,47.694
300.37,136.43,311.13,-47.625,-0.827,1.969,47.67
289.7,136.43,311.13,-47.606,-0.824,1.965,47.656
279.03,136.43,311.13,-47.59,-0.822,1.965,47.638
268.37,136.43,311.13,-47.577,-0.833,1.967,47.621
257.7,136.43,311.13,-47.569,-0.837,1.962,47.617
247.03,136.43,311.13,-47.552,-0.827,1.962,47.6
236.37,136.43,311.13,-47.547,-0.829,1.952,47.594
225.7,136.43,311.13,-47.548,-0.826,1.947,47.593
215.03,136.43,311.13,-47.541,-0.817,1.949,47.591
204.37,136.43,311.13,-47.546,-0.815,1.946,47.593
193.7,136.43,311.13,-47.547,-0.805,1.945,47.593
183.03,136.43,311.13,-47.559,-0.798,1.942,47.606
183.03,147.1,311.13,-47.556,-0.797,1.942,47.603
193.7,147.1,311.13,-47.544,-0.796,1.95,47.591
204.37,147.1,311.13,-47.539,-0.808,1.947,47.586
215.03,147.1,311.13,-47.539,-0.815,1.954,47.585
225.7,147.1,311.13,-47.539,-0.816,1.958,47.584
236.37,147.1,311.13,-47.541,-0.824,1.965,47.586
247.03,147.1,311.13,-47.558,-0.828,1.973,47.605
257.7,147.1,311.13,-47.568,-0.821,1.979,47.612
268.37,147.1,311.13,-47.574,-0.823,1.986,47.625
279.03,147.1,311.13,-47.593,-0.817,1.986,47.641
289.7,147.1,311.13,-47.606,-0.814,1.989,47.657
300.37,147.1,311.13,-47.63,-0.824,1.983,47.678
311.03,157.77,311.13,-47.643,-0.826,2.015,47.694
300.37,157.77,311.13,-47.62,-0.816,2.013,47.673
289.7,157.77,311.13,-47.605,-0.82,2.015,47.655
279.03,157.77,311.13,-47.589,-0.818,2.008,47.635
268.37,157.77,311.13,-47.572,-0.816,2.004,47.619
257.7,157.77,311.13,-47.557,-0.817,1.992,47.605
247.03,157.77,311.13,-47.548,-0.819,1.985,47.597
236.37,157.77,311.13,-47.541,-0.822,1.978,47.589
225.7,157.77,311.13,-47.534,-0.809,1.976,47.582
215.03,157.77,311.13,-47.534,-0.804,1.962,47.581
204.37,157.77,311.13,-47.538,-0.802,1.96,47.585
193.7,157.77,311.13,-47.545,-0.795,1.953,47.586
183.03,168.43,311.13,-47.542,-0.782,1.946,47.594
193.7,168.43,311.13,-47.541,-0.79,1.954,47.586
204.37,168.43,311.13,-47.527,-0.799,1.961,47.578
215.03,168.43,311.13,-47.525,-0.806,1.973,47.573
225.7,168.43,311.13,-47.526,-0.813,1.978,47.576
236.37,168.43,311.13,-47.536,-0.818,1.989,47.581
247.03,168.43,311.13,-47.539,-0.818,2.001,47.591
257.7,168.43,311.13,-47.547,-0.811,2.015,47.599
268.37,168.43,311.13,-47.562,-0.817,2.013,47.61
279.03,168.43,311.13,-47.576,-0.82,2.031,47.627
289.7,168.43,311.13,-47.601,-0.815,2.035,47.652
300.37,168.43,311.13,-47.616,-0.818,2.045,47.667
300.37,179.1,311.13,-47.618,-0.819,2.088,47.668
289.7,179.1,311.13,-47.592,-0.822,2.072,47.643
279.03,179.1,311.13,-47.568,-0.823,2.058,47.62
268.37,179.1,311.13,-47.547,-0.82,2.042,47.602
257.7,179.1,311.13,-47.536,-0.816,2.03,47.587
247.03,179.1,311.13,-47.534,-0.819,2.017,47.579
236.37,179.1,311.13,-47.525,-0.815,2.005,47.574
225.7,179.1,311.13,-47.518,-0.811,1.988,47.57
215.03,179.1,311.13,-47.517,-0.803,1.984,47.57
204.37,179.1,311.13,-47.524,-0.794,1.969,47.57
204.37,189.77,311.13,-47.511,-0.792,1.979,47.56
215.03,189.77,311.13,-47.512,-0.8,1.981,47.561
225.7,189.77,311.13,-47.507,-0.806,1.999,47.557
236.37,189.77,311.13,-47.505,-0.816,2.021,47.557
247.03,189.77,311.13,-47.515,-0.822,2.031,47.567
257.7,189.77,311.13,-47.522,-0.818,2.048,47.574
268.37,189.77,311.13,-47.537,-0.824,2.07,47.588
279.03,189.77,311.13,-47.549,-0.823,2.083,47.603
257.7,200.43,311.13,-47.499,-0.827,2.064,47.549
247.03,200.43,311.13,-47.501,-0.825,2.045,47.552
268.37,200.43,321.8,-47.514,-0.821,2.095,47.567
257.7,200.43,321.8,-47.507,-0.817,2.071,47.559
247.03,200.43,321.8,-47.498,-0.819,2.051,47.549
236.37,200.43,321.8,-47.489,-0.804,2.033,47.543
204.37,189.77,321.8,-47.509,-0.784,1.982,47.559
215.03,189.77,321.8,-47.501,-0.79,1.994,47.552
225.7,189.77,321.8,-47.512,-0.798,2.005,47.556
236.37,189.77,321.8,-47.511,-0.802,2.025,47.561
247.03,189.77,321.8,-47.516,-0.809,2.038,47.563
257.7,189.77,321.8,-47.522,-0.814,2.051,47.573
268.37,189.77,321.8,-47.533,-0.82,2.071,47.587
279.03,189.77,321.8,-47.551,-0.814,2.102,47.608
300.37,179.1,321.8,-47.62,-0.811,2.081,47.672
289.7,179.1,321.8,-47.589,-0.802,2.079,47.642
279.03,179.1,321.8,-47.569,-0.809,2.063,47.619
268.37,179.1,321.8,-47.552,-0.81,2.048,47.602
257.7,179.1,321.8,-47.541,-0.812,2.035,47.592
247.03,179.1,321.8,-47.531,-0.807,2.022,47.58
236.37,179.1,321.8,-47.52,-0.802,2.005,47.574
225.7,179.1,321.8,-47.517,-0.798,1.992,47.566
215.03,179.1,321.8,-47.512,-0.788,1.983,47.561
204.37,179.1,321.8,-47.516,-0.781,1.965,47.565
193.7,168.43,321.8,-47.536,-0.779,1.957,47.584
204.37,168.43,321.8,-47.531,-0.792,1.957,47.574
215.03,168.43,321.8,-47.522,-0.8,1.966,47.57
225.7,168.43,321.8,-47.532,-0.802,1.98,47.583
236.37,168.43,321.8,-47.534,-0.803,1.99,47.579
247.03,168.43,321.8,-47.543,-0.803,1.996,47.592
257.7,168.43,321.8,-47.554,-0.807,2.007,47.603
268.37,168.43,321.8,-47.567,-0.808,2.026,47.617
279.03,168.43,321.8,-47.585,-0.812,2.035,47.639
289.7,168.43,321.8,-47.598,-0.812,2.036,47.652
311.03,157.77,321.8,-47.65,-0.819,2.014,47.698
300.37,157.77,321.8,-47.627,-0.814,2.021,47.677
289.7,157.77,321.8,-47.612,-0.808,2.012,47.658
279.03,157.77,321.8,-47.591,-0.818,2.008,47.642
268.37,157.77,321.8,-47.575,-0.81,2.001,47.622
257.7,157.77,321.8,-47.558,-0.814,1.996,47.609
247.03,157.77,321.8,-47.547,-0.81,1.982,47.598
236.37,157.77,321.8,-47.542,-0.809,1.976,47.587
225.7,157.77,321.8,-47.531,-0.807,1.967,47.579
215.03,157.77,321.8,-47.53,-0.804,1.961,47.578
204.37,157.77,321.8,-47.534,-0.785,1.954,47.582
193.7,157.77,321.8,-47.54,-0.781,1.941,47.582
183.03,147.1,321.8,-47.542,-0.785,1.935,47.589
193.7,147.1,321.8,-47.538,-0.791,1.936,47.587
204.37,147.1,321.8,-47.539,-0.796,1.943,47.586
215.03,147.1,321.8,-47.541,-0.811,1.945,47.588
225.7,147.1,321.8,-47.546,-0.811,1.96,47.591
236.37,147.1,321.8,-47.547,-0.816,1.961,47.595
247.03,147.1,321.8,-47.555,-0.819,1.964,47.599
257.7,147.1,321.8,-47.564,-0.815,1.966,47.614
268.37,147.1,321.8,-47.58,-0.813,1.972,47.628
279.03,147.1,321.8,-47.595,-0.813,1.978,47.645
289.7,147.1,321.8,-47.611,-0.816,1.978,47.659
300.37,147.1,321.8,-47.634,-0.819,1.98,47.682
311.03,136.43,321.8,-47.65,-0.822,1.961,47.699
300.37,136.43,321.8,-47.631,-0.818,1.967,47.679
289.7,136.43,321.8,-47.617,-0.83,1.964,47.664
279.03,136.43,321.8,-47.6,-0.822,1.966,47.646
268.37,136.43,321.8,-47.578,-0.818,1.96,47.629
257.7,136.43,321.8,-47.574,-0.819,1.953,47.623
247.03,136.43,321.8,-47.561,-0.827,1.953,47.608
236.37,136.43,321.8,-47.543,-0.82,1.946,47.589
225.7,136.43,321.8,-47.547,-0.819,1.943,47.593
215.03,136.43,321.8,-47.547,-0.814,1.943,47.589
204.37,136.43,321.8,-47.546,-0.801,1.939,47.594
193.7,136.43,321.8,-47.542,-0.796,1.936,47.591
183.03,125.77,321.8,-47.554,-0.798,1.93,47.6
193.7,125.77,321.8,-47.546,-0.808,1.934,47.591
204.37,125.77,321.8,-47.546,-0.812,1.937,47.589
215.03,125.77,321.8,-47.551,-0.819,1.934,47.593
225.7,125.77,321.8,-47.548,-0.828,1.938,47.595
236.37,125.77,321.8,-47.552,-0.831,1.937,47.597
247.03,125.77,321.8,-47.565,-0.828,1.942,47.612
257.7,125.77,321.8,-47.574,-0.83,1.937,47.621
268.37,125.77,321.8,-47.586,-0.826,1.945,47.632
279.03,125.77,321.8,-47.598,-0.828,1.938,47.645
289.7,125.77,321.8,-47.614,-0.828,1.943,47.665
300.37,125.77,321.8,-47.628,-0.827,1.937,47.675
300.37,115.1,321.8,-47.634,-0.835,1.914,47.678
289.7,115.1,321.8,-47.619,-0.836,1.931,47.665
279.03,115.1,321.8,-47.596,-0.84,1.932,47.642
268.37,115.1,321.8,-47.586,-0.836,1.932,47.633
257.7,115.1,321.8,-47.573,-0.835,1.929,47.616
247.03,115.1,321.8,-47.555,-0.841,1.933,47.603
236.37,115.1,321.8,-47.556,-0.838,1.934,47.6
225.7,115.1,321.8,-47.543,-0.835,1.931,47.59
215.03,115.1,321.8,-47.541,-0.827,1.936,47.588
204.37,115.1,321.8,-47.543,-0.822,1.934,47.589
193.7,104.43,321.8,-47.548,-0.83,1.928,47.594
204.37,104.43,321.8,-47.543,-0.828,1.927,47.589
215.03,104.43,321.8,-47.543,-0.838,1.929,47.591
225.7,104.43,321.8,-47.547,-0.841,1.923,47.593
236.37,104.43,321.8,-47.542,-0.846,1.927,47.589
247.03,104.43,321.8,-47.562,-0.851,1.925,47.608
257.7,104.43,321.8,-47.569,-0.849,1.915,47.615
268.37,104.43,321.8,-47.586,-0.856,1.909,47.625
279.03,104.43,321.8,-47.589,-0.849,1.906,47.635
289.7,104.43,321.8,-47.609,-0.839,1.909,47.655
289.7,93.77,321.8,-47.617,-0.845,1.895,47.659
279.03,93.77,321.8,-47.594,-0.847,1.909,47.642
268.37,93.77,321.8,-47.577,-0.858,1.906,47.625
257.7,93.77,321.8,-47.563,-0.854,1.911,47.605
247.03,93.77,321.8,-47.554,-0.859,1.914,47.603
236.37,93.77,321.8,-47.546,-0.855,1.919,47.595
225.7,93.77,321.8,-47.54,-0.852,1.923,47.584
215.03,93.77,321.8,-47.533,-0.845,1.932,47.58
225.7,83.1,321.8,-47.53,-0.858,1.923,47.58
236.37,83.1,321.8,-47.541,-0.859,1.912,47.585
247.03,83.1,321.8,-47.544,-0.868,1.906,47.591
257.7,83.1,321.8,-47.555,-0.866,1.898,47.604
225.7,83.1,332.47,-47.527,-0.864,1.905,47.573
236.37,83.1,332.47,-47.534,-0.87,1.897,47.58
247.03,83.1,332.47,-47.547,-0.875,1.886,47.592
257.7,83.1,332.47,-47.554,-0.878,1.884,47.599
289.7,93.77,332.47,-47.624,-0.854,1.883,47.669
279.03,93.77,332.47,-47.6,-0.861,1.89,47.647
268.37,93.77,332.47,-47.582,-0.862,1.901,47.625
257.7,93.77,332.47,-47.572,-0.865,1.902,47.613
247.03,93.77,332.47,-47.554,-0.863,1.906,47.599
236.37,93.77,332.47,-47.549,-0.859,1.911,47.592
225.7,93.77,332.47,-47.538,-0.856,1.912,47.583
215.03,93.77,332.47,-47.527,-0.854,1.921,47.57
204.37,104.43,332.47,-47.538,-0.831,1.917,47.584
215.03,104.43,332.47,-47.541,-0.844,1.915,47.587
225.7,104.43,332.47,-47.544,-0.846,1.911,47.586
236.37,104.43,332.47,-47.55,-0.858,1.908,47.596
247.03,104.43,332.47,-47.559,-0.854,1.911,47.606
257.7,104.43,332.47,-47.574,-0.852,1.901,47.622
268.37,104.43,332.47,-47.582,-0.849,1.901,47.631
279.03,104.43,332.47,-47.601,-0.847,1.897,47.644
300.37,115.1,332.47,-47.634,-0.844,1.908,47.676
289.7,115.1,332.47,-47.612,-0.837,1.915,47.658
279.03,115.1,332.47,-47.6,-0.843,1.917,47.643
268.37,115.1,332.47,-47.588,-0.843,1.921,47.63
257.7,115.1,332.47,-47.571,-0.842,1.923,47.615
247.03,115.1,332.47,-47.56,-0.846,1.919,47.61
236.37,115.1,332.47,-47.551,-0.841,1.919,47.595
225.7,115.1,332.47,-47.546,-0.838,1.915,47.592
215.03,115.1,332.47,-47.54,-0.83,1.922,47.586
204.37,115.1,332.47,-47.544,-0.825,1.918,47.59
193.7,125.77,332.47,-47.541,-0.804,1.92,47.587
204.37,125.77,332.47,-47.532,-0.812,1.921,47.578
215.03,125.77,332.47,-47.547,-0.82,1.926,47.587
225.7,125.77,332.47,-47.539,-0.831,1.931,47.592
236.37,125.77,332.47,-47.553,-0.831,1.929,47.591
247.03,125.77,332.47,-47.566,-0.831,1.926,47.614
257.7,125.77,332.47,-47.571,-0.83,1.923,47.621
268.37,125.77,332.47,-47.588,-0.834,1.93,47.634
279.03,125.77,332.47,-47.603,-0.831,1.923,47.651
289.7,125.77,332.47,-47.615,-0.829,1.929,47.658
300.37,136.43,332.47,-47.629,-0.816,1.95,47.673
289.7,136.43,332.47,-47.617,-0.815,1.957,47.665
279.03,136.43,332.47,-47.602,-0.816,1.952,47.649
268.37,136.43,332.47,-47.585,-0.819,1.95,47.627
257.7,136.43,332.47,-47.574,-0.82,1.943,47.62
247.03,136.43,332.47,-47.558,-0.819,1.941,47.605
236.37,136.43,332.47,-47.548,-0.818,1.941,47.595
225.7,136.43,332.47,-47.545,-0.821,1.937,47.592
215.03,136.43,332.47,-47.541,-0.811,1.929,47.588
204.37,136.43,332.47,-47.539,-0.807,1.923,47.587
193.7,147.1,332.47,-47.534,-0.784,1.932,47.578
204.37,147.1,332.47,-47.534,-0.792,1.929,47.58
215.03,147.1,332.47,-47.537,-0.803,1.939,47.581
225.7,147.1,332.47,-47.54,-0.807,1.941,47.586
236.37,147.1,332.47,-47.546,-0.816,1.948,47.591
247.03,147.1,332.47,-47.561,-0.818,1.958,47.611
257.7,147.1,332.47,-47.565,-0.818,1.957,47.615
268.37,147.1,332.47,-47.584,-0.811,1.958,47.631
279.03,147.1,332.47,-47.599,-0.815,1.967,47.646
289.7,147.1,332.47,-47.615,-0.814,1.97,47.665
289.7,157.77,332.47,-47.61,-0.807,2.006,47.66
279.03,157.77,332.47,-47.592,-0.807,2.004,47.641
268.37,157.77,332.47,-47.577,-0.812,1.995,47.626
257.7,157.77,332.47,-47.565,-0.804,1.987,47.61
247.03,157.77,332.47,-47.556,-0.809,1.975,47.603
236.37,157.77,332.47,-47.542,-0.807,1.963,47.59
225.7,157.77,332.47,-47.533,-0.803,1.958,47.583
215.03,157.77,332.47,-47.531,-0.793,1.949,47.574
204.37,168.43,332.47,-47.527,-0.787,1.954,47.573
215.03,168.43,332.47,-47.524,-0.785,1.964,47.572
225.7,168.43,332.47,-47.527,-0.795,1.967,47.574
236.37,168.43,332.47,-47.534,-0.796,1.979,47.58
247.03,168.43,332.47,-47.544,-0.802,1.993,47.593
257.7,168.43,332.47,-47.554,-0.804,2.009,47.605
268.37,168.43,332.47,-47.569,-0.802,2.013,47.618
279.03,168.43,332.47,-47.584,-0.804,2.024,47.634
268.37,179.1,332.47,-47.56,-0.804,2.047,47.61
257.7,179.1,332.47,-47.541,-0.802,2.029,47.588
247.03,179.1,332.47,-47.533,-0.804,2.011,47.582
236.37,179.1,332.47,-47.519,-0.795,1.999,47.568
257.7,179.1,343.13,-47.541,-0.787,2.028,47.594
247.03,179.1,343.13,-47.533,-0.786,2.01,47.582
215.03,168.43,343.13,-47.516,-0.781,1.949,47.566
225.7,168.43,343.13,-47.53,-0.781,1.961,47.575
236.37,168.43,343.13,-47.53,-0.791,1.972,47.579
247.03,168.43,343.13,-47.547,-0.797,1.989,47.594
257.7,168.43,343.13,-47.563,-0.796,1.997,47.61
268.37,168.43,343.13,-47.571,-0.79,2.01,47.619
279.03,157.77,343.13,-47.596,-0.795,1.989,47.648
268.37,157.77,343.13,-47.581,-0.802,1.982,47.628
257.7,157.77,343.13,-47.567,-0.796,1.977,47.615
247.03,157.77,343.13,-47.555,-0.803,1.971,47.603
236.37,157.77,343.13,-47.541,-0.799,1.959,47.588
225.7,157.77,343.13,-47.529,-0.796,1.951,47.576
204.37,147.1,343.13,-47.531,-0.789,1.92,47.575
215.03,147.1,343.13,-47.533,-0.799,1.929,47.586
225.7,147.1,343.13,-47.543,-0.806,1.935,47.589
236.37,147.1,343.13,-47.553,-0.811,1.936,47.599
247.03,147.1,343.13,-47.563,-0.808,1.944,47.61
257.7,147.1,343.13,-47.575,-0.812,1.951,47.621
268.37,147.1,343.13,-47.586,-0.806,1.958,47.634
279.03,147.1,343.13,-47.609,-0.805,1.952,47.655
289.7,136.43,343.13,-47.627,-0.817,1.932,47.667
279.03,136.43,343.13,-47.61,-0.816,1.945,47.657
268.37,136.43,343.13,-47.589,-0.822,1.937,47.639
257.7,136.43,343.13,-47.58,-0.824,1.94,47.627
247.03,136.43,343.13,-47.563,-0.818,1.93,47.61
236.37,136.43,343.13,-47.555,-0.816,1.925,47.6
225.7,136.43,343.13,-47.543,-0.816,1.925,47.589
215.03,136.43,343.13,-47.534,-0.806,1.915,47.579
215.03,125.77,343.13,-47.535,-0.823,1.909,47.584
225.7,125.77,343.13,-47.548,-0.828,1.908,47.59
236.37,125.77,343.13,-47.557,-0.83,1.909,47.605
247.03,125.77,343.13,-47.564,-0.831,1.917,47.61
257.7,125.77,343.13,-47.577,-0.835,1.912,47.621
268.37,125.77,343.13,-47.592,-0.835,1.912,47.639
279.03,115.1,343.13,-47.606,-0.85,1.894,47.65
268.37,115.1,343.13,-47.591,-0.846,1.903,47.635
257.7,115.1,343.13,-47.583,-0.848,1.908,47.629
247.03,115.1,343.13,-47.568,-0.847,1.901,47.616
236.37,115.1,343.13,-47.556,-0.846,1.904,47.602
225.7,115.1,343.13,-47.549,-0.842,1.907,47.595
236.37,104.43,343.13,-47.55,-0.857,1.899,47.596
247.03,104.43,343.13,-47.55,-0.857,1.899,47.596
