X[mm],Y[mm],Z[mm],Bx[mT],By[mT],Bz[mT]
290.70, 61.27, 324.36, -47.495000, -2.101000, -0.348000
301.14, 61.27, 324.36, -47.494000, -2.114000, -0.348000
269.83, 50.83, 324.36, -47.495000, -2.088000, -0.337000
259.40, 50.83, 324.36, -47.495000, -2.085000, -0.336000
290.70, 50.83, 334.80, -47.483000, -2.134000, -0.329000
280.27, 50.83, 334.80, -47.486000, -2.122000, -0.325000
269.83, 50.83, 334.80, -47.488000, -2.100000, -0.336000
259.40, 50.83, 334.80, -47.490000, -2.093000, -0.337000
248.96, 50.83, 334.80, -47.489000, -2.087000, -0.347000
238.53, 50.83, 334.80, -47.491000, -2.087000, -0.364000
207.22, 61.27, 334.80, -47.469000, -2.028000, -0.351000
217.66, 61.27, 334.80, -47.476000, -2.052000, -0.364000
228.09, 61.27, 334.80, -47.480000, -2.067000, -0.355000
238.53, 61.27, 334.80, -47.487000, -2.075000, -0.350000
248.96, 61.27, 334.80, -47.486000, -2.084000, -0.354000
259.40, 61.27, 334.80, -47.490000, -2.093000, -0.344000
269.83, 61.27, 334.80, -47.489000, -2.097000, -0.353000
280.27, 61.27, 334.80, -47.488000, -2.110000, -0.362000
290.70, 61.27, 334.80, -47.486000, -2.127000, -0.360000
301.14, 61.27, 334.80, -47.481000, -2.140000, -0.371000
332.44, 71.70, 334.80, -47.512000, -2.077000, -0.493000
322.01, 71.70, 334.80, -47.502000, -2.101000, -0.440000
311.57, 71.70, 334.80, -47.499000, -2.104000, -0.414000
301.14, 71.70, 334.80, -47.496000, -2.106000, -0.387000
290.70, 71.70, 334.80, -47.493000, -2.093000, -0.378000
280.27, 71.70, 334.80, -47.498000, -2.099000, -0.365000
269.83, 71.70, 334.80, -47.497000, -2.092000, -0.369000
259.40, 71.70, 334.80, -47.487000, -2.093000, -0.359000
248.96, 71.70, 334.80, -47.489000, -2.089000, -0.358000
238.53, 71.70, 334.80, -47.489000, -2.075000, -0.358000
228.09, 71.70, 334.80, -47.489000, -2.062000, -0.367000
217.66, 71.70, 334.80, -47.485000, -2.054000, -0.347000
207.22, 71.70, 334.80, -47.483000, -2.040000, -0.338000
196.79, 71.70, 334.80, -47.486000, -2.028000, -0.337000
175.92, 82.14, 334.80, -47.543000, -2.031000, -0.310000
186.35, 82.14, 334.80, -47.514000, -2.042000, -0.330000
196.79, 82.14, 334.80, -47.499000, -2.027000, -0.344000
207.22, 82.14, 334.80, -47.499000, -2.044000, -0.360000
217.66, 82.14, 334.80, -47.492000, -2.052000, -0.352000
228.09, 82.14, 334.80, -47.493000, -2.066000, -0.365000
238.53, 82.14, 334.80, -47.490000, -2.073000, -0.364000
248.96, 82.14, 334.80, -47.494000, -2.077000, -0.371000
259.40, 82.14, 334.80, -47.497000, -2.081000, -0.380000
269.83, 82.14, 334.80, -47.500000, -2.086000, -0.369000
280.27, 82.14, 334.80, -47.493000, -2.086000, -0.378000
290.70, 82.14, 334.80, -47.505000, -2.086000, -0.385000
301.14, 82.14, 334.80, -47.515000, -2.080000, -0.404000
311.57, 82.14, 334.80, -47.517000, -2.077000, -0.408000
322.01, 82.14, 334.80, -47.530000, -2.067000, -0.429000
332.44, 82.14, 334.80, -47.552000, -2.041000, -0.450000
342.88, 92.57, 334.80, -47.599000, -1.997000, -0.404000
332.44, 92.57, 334.80, -47.573000, -2.028000, -0.412000
322.01, 92.57, 334.80, -47.552000, -2.041000, -0.416000
311.57, 92.57, 334.80, -47.534000, -2.054000, -0.397000
301.14, 92.57, 334.80, -47.523000, -2.064000, -0.393000
290.70, 92.57, 334.80, -47.515000, -2.065000, -0.394000
280.27, 92.57, 334.80, -47.511000, -2.070000, -0.380000
269.83, 92.57, 334.80, -47.505000, -2.067000, -0.375000
259.40, 92.57, 334.80, -47.503000, -2.075000, -0.373000
248.96, 92.57, 334.80, -47.498000, -2.062000, -0.375000
238.53, 92.57, 334.80, -47.500000, -2.065000, -0.370000
228.09, 92.57, 334.80, -47.494000, -2.050000, -0.359000
217.66, 92.57, 334.80, -47.495000, -2.046000, -0.371000
207.22, 92.57, 334.80, -47.502000, -2.042000, -0.360000
196.79, 92.57, 334.80, -47.506000, -2.030000, -0.355000
186.35, 92.57, 334.80, -47.521000, -2.030000, -0.361000
165.49, 103.01, 334.80, -47.543000, -2.017000, -0.403000
175.92, 103.01, 334.80, -47.530000, -2.019000, -0.388000
186.35, 103.01, 334.80, -47.517000, -2.021000, -0.376000
196.79, 103.01, 334.80, -47.506000, -2.032000, -0.378000
207.22, 103.01, 334.80, -47.499000, -2.030000, -0.370000
217.66, 103.01, 334.80, -47.496000, -2.045000, -0.377000
228.09, 103.01, 334.80, -47.501000, -2.044000, -0.374000
238.53, 103.01, 334.80, -47.500000, -2.047000, -0.377000
248.96, 103.01, 334.80, -47.508000, -2.056000, -0.383000
259.40, 103.01, 334.80, -47.504000, -2.045000, -0.377000
269.83, 103.01, 334.80, -47.510000, -2.051000, -0.382000
280.27, 103.01, 334.80, -47.518000, -2.052000, -0.391000
290.70, 103.01, 334.80, -47.523000, -2.056000, -0.404000
301.14, 103.01, 334.80, -47.530000, -2.046000, -0.399000
311.57, 103.01, 334.80, -47.540000, -2.052000, -0.402000
322.01, 103.01, 334.80, -47.550000, -2.032000, -0.397000
332.44, 103.01, 334.80, -47.569000, -2.020000, -0.392000
342.88, 103.01, 334.80, -47.581000, -2.004000, -0.376000
353.31, 113.44, 334.80, -47.567000, -1.993000, -0.355000
342.88, 113.44, 334.80, -47.566000, -1.994000, -0.375000
332.44, 113.44, 334.80, -47.562000, -2.010000, -0.394000
322.01, 113.44, 334.80, -47.559000, -2.016000, -0.396000
311.57, 113.44, 334.80, -47.548000, -2.032000, -0.396000
301.14, 113.44, 334.80, -47.540000, -2.033000, -0.389000
290.70, 113.44, 334.80, -47.531000, -2.038000, -0.387000
280.27, 113.44, 334.80, -47.523000, -2.041000, -0.382000
269.83, 113.44, 334.80, -47.517000, -2.039000, -0.382000
259.40, 113.44, 334.80, -47.509000, -2.044000, -0.375000
248.96, 113.44, 334.80, -47.509000, -2.043000, -0.384000
238.53, 113.44, 334.80, -47.504000, -2.034000, -0.381000
228.09, 113.44, 334.80, -47.501000, -2.031000, -0.385000
217.66, 113.44, 334.80, -47.502000, -2.022000, -0.376000
207.22, 113.44, 334.80, -47.502000, -2.021000, -0.375000
196.79, 113.44, 334.80, -47.502000, -2.023000, -0.393000
186.35, 113.44, 334.80, -47.508000, -2.008000, -0.389000
175.92, 113.44, 334.80, -47.515000, -1.995000, -0.397000
155.05, 123.88, 334.80, -47.504000, -1.964000, -0.423000
165.49, 123.88, 334.80, -47.508000, -1.978000, -0.419000
175.92, 123.88, 334.80, -47.503000, -1.988000, -0.395000
186.35, 123.88, 334.80, -47.501000, -1.999000, -0.395000
196.79, 123.88, 334.80, -47.501000, -1.999000, -0.381000
207.22, 123.88, 334.80, -47.500000, -2.010000, -0.383000
217.66, 123.88, 334.80, -47.496000, -2.018000, -0.383000
228.09, 123.88, 334.80, -47.499000, -2.026000, -0.378000
238.53, 123.88, 334.80, -47.505000, -2.025000, -0.377000
248.96, 123.88, 334.80, -47.511000, -2.029000, -0.385000
259.40, 123.88, 334.80, -47.515000, -2.034000, -0.384000
269.83, 123.88, 334.80, -47.519000, -2.028000, -0.376000
280.27, 123.88, 334.80, -47.526000, -2.025000, -0.384000
290.70, 123.88, 334.80, -47.530000, -2.018000, -0.384000
301.14, 123.88, 334.80, -47.540000, -2.013000, -0.392000
311.57, 123.88, 334.80, -47.549000, -2.008000, -0.391000
322.01, 123.88, 334.80, -47.559000, -2.016000, -0.389000
332.44, 123.88, 334.80, -47.559000, -1.998000, -0.378000
342.88, 123.88, 334.80, -47.566000, -1.981000, -0.385000
353.31, 123.88, 334.80, -47.556000, -1.976000, -0.388000
363.75, 134.31, 334.80, -47.553000, -1.940000, -0.402000
353.31, 134.31, 334.80, -47.561000, -1.959000, -0.394000
342.88, 134.31, 334.80, -47.566000, -1.962000, -0.382000
332.44, 134.31, 334.80, -47.567000, -1.983000, -0.385000
322.01, 134.31, 334.80, -47.561000, -1.985000, -0.384000
311.57, 134.31, 334.80, -47.553000, -1.998000, -0.389000
301.14, 134.31, 334.80, -47.546000, -1.988000, -0.375000
290.70, 134.31, 334.80, -47.539000, -2.010000, -0.371000
280.27, 134.31, 334.80, -47.533000, -2.010000, -0.377000
269.83, 134.31, 334.80, -47.526000, -2.016000, -0.373000
259.40, 134.31, 334.80, -47.518000, -2.008000, -0.365000
248.96, 134.31, 334.80, -47.518000, -2.014000, -0.372000
238.53, 134.31, 334.80, -47.507000, -2.019000, -0.373000
228.09, 134.31, 334.80, -47.504000, -2.007000, -0.369000
217.66, 134.31, 334.80, -47.496000, -2.004000, -0.380000
207.22, 134.31, 334.80, -47.495000, -1.998000, -0.373000
196.79, 134.31, 334.80, -47.496000, -1.993000, -0.380000
186.35, 134.31, 334.80, -47.498000, -1.985000, -0.383000
175.92, 134.31, 334.80, -47.497000, -1.975000, -0.402000
165.49, 134.31, 334.80, -47.500000, -1.966000, -0.384000
155.05, 144.75, 334.80, -47.502000, -1.944000, -0.383000
165.49, 144.75, 334.80, -47.505000, -1.957000, -0.392000
175.92, 144.75, 334.80, -47.495000, -1.957000, -0.385000
186.35, 144.75, 334.80, -47.493000, -1.979000, -0.384000
196.79, 144.75, 334.80, -47.498000, -1.974000, -0.377000
207.22, 144.75, 334.80, -47.492000, -1.983000, -0.376000
217.66, 144.75, 334.80, -47.499000, -1.999000, -0.370000
228.09, 144.75, 334.80, -47.504000, -1.994000, -0.374000
238.53, 144.75, 334.80, -47.505000, -1.999000, -0.363000
248.96, 144.75, 334.80, -47.515000, -2.010000, -0.375000
259.40, 144.75, 334.80, -47.516000, -2.009000, -0.367000
269.83, 144.75, 334.80, -47.528000, -2.011000, -0.371000
280.27, 144.75, 334.80, -47.537000, -2.006000, -0.362000
290.70, 144.75, 334.80, -47.542000, -2.003000, -0.369000
301.14, 144.75, 334.80, -47.546000, -1.990000, -0.363000
311.57, 144.75, 334.80, -47.554000, -1.980000, -0.374000
322.01, 144.75, 334.80, -47.565000, -1.979000, -0.370000
332.44, 144.75, 334.80, -47.573000, -1.964000, -0.371000
342.88, 144.75, 334.80, -47.577000, -1.956000, -0.375000
353.31, 144.75, 334.80, -47.573000, -1.944000, -0.389000
363.75, 155.18, 334.80, -47.589000, -1.914000, -0.386000
353.31, 155.18, 334.80, -47.587000, -1.926000, -0.374000
342.88, 155.18, 334.80, -47.579000, -1.946000, -0.370000
332.44, 155.18, 334.80, -47.575000, -1.961000, -0.360000
322.01, 155.18, 334.80, -47.570000, -1.960000, -0.351000
311.57, 155.18, 334.80, -47.559000, -1.971000, -0.359000
301.14, 155.18, 334.80, -47.553000, -1.979000, -0.359000
290.70, 155.18, 334.80, -47.546000, -1.991000, -0.354000
280.27, 155.18, 334.80, -47.536000, -1.994000, -0.363000
269.83, 155.18, 334.80, -47.529000, -1.994000, -0.355000
259.40, 155.18, 334.80, -47.526000, -1.992000, -0.354000
248.96, 155.18, 334.80, -47.515000, -1.992000, -0.365000
238.53, 155.18, 334.80, -47.515000, -1.991000, -0.364000
228.09, 155.18, 334.80, -47.503000, -1.987000, -0.355000
217.66, 155.18, 334.80, -47.496000, -1.983000, -0.362000
207.22, 155.18, 334.80, -47.498000, -1.975000, -0.363000
196.79, 155.18, 334.80, -47.494000, -1.969000, -0.367000
186.35, 155.18, 334.80, -47.492000, -1.967000, -0.380000
175.92, 155.18, 334.80, -47.490000, -1.948000, -0.374000
165.49, 155.18, 334.80, -47.495000, -1.943000, -0.376000
155.05, 165.62, 334.80, -47.492000, -1.923000, -0.369000
165.49, 165.62, 334.80, -47.493000, -1.937000, -0.364000
175.92, 165.62, 334.80, -47.489000, -1.944000, -0.351000
186.35, 165.62, 334.80, -47.491000, -1.957000, -0.360000
196.79, 165.62, 334.80, -47.491000, -1.964000, -0.354000
207.22, 165.62, 334.80, -47.496000, -1.974000, -0.351000
217.66, 165.62, 334.80, -47.498000, -1.972000, -0.352000
228.09, 165.62, 334.80, -47.507000, -1.978000, -0.359000
238.53, 165.62, 334.80, -47.506000, -1.976000, -0.347000
248.96, 165.62, 334.80, -47.509000, -1.983000, -0.354000
259.40, 165.62, 334.80, -47.522000, -1.979000, -0.339000
269.83, 165.62, 334.80, -47.530000, -1.986000, -0.348000
280.27, 165.62, 334.80, -47.535000, -1.981000, -0.336000
290.70, 165.62, 334.80, -47.538000, -1.974000, -0.338000
301.14, 165.62, 334.80, -47.547000, -1.961000, -0.344000
311.57, 165.62, 334.80, -47.564000, -1.970000, -0.338000
322.01, 165.62, 334.80, -47.570000, -1.958000, -0.336000
332.44, 165.62, 334.80, -47.579000, -1.944000, -0.341000
342.88, 165.62, 334.80, -47.583000, -1.927000, -0.340000
353.31, 165.62, 334.80, -47.591000, -1.927000, -0.351000
363.75, 176.05, 334.80, -47.597000, -1.915000, -0.332000
353.31, 176.05, 334.80, -47.596000, -1.916000, -0.326000
342.88, 176.05, 334.80, -47.592000, -1.924000, -0.318000
332.44, 176.05, 334.80, -47.584000, -1.943000, -0.319000
322.01, 176.05, 334.80, -47.575000, -1.945000, -0.330000
311.57, 176.05, 334.80, -47.566000, -1.952000, -0.326000
301.14, 176.05, 334.80, -47.557000, -1.961000, -0.319000
290.70, 176.05, 334.80, -47.542000, -1.964000, -0.320000
280.27, 176.05, 334.80, -47.537000, -1.978000, -0.319000
269.83, 176.05, 334.80, -47.530000, -1.975000, -0.322000
259.40, 176.05, 334.80, -47.522000, -1.978000, -0.331000
248.96, 176.05, 334.80, -47.515000, -1.978000, -0.327000
238.53, 176.05, 334.80, -47.507000, -1.980000, -0.331000
228.09, 176.05, 334.80, -47.500000, -1.964000, -0.338000
217.66, 176.05, 334.80, -47.495000, -1.969000, -0.348000
207.22, 176.05, 334.80, -47.497000, -1.968000, -0.338000
196.79, 176.05, 334.80, -47.492000, -1.953000, -0.344000
186.35, 176.05, 334.80, -47.491000, -1.948000, -0.350000
175.92, 176.05, 334.80, -47.493000, -1.940000, -0.343000
165.49, 176.05, 334.80, -47.492000, -1.924000, -0.341000
165.49, 186.49, 334.80, -47.497000, -1.925000, -0.325000
175.92, 186.49, 334.80, -47.498000, -1.936000, -0.333000
186.35, 186.49, 334.80, -47.498000, -1.943000, -0.335000
196.79, 186.49, 334.80, -47.494000, -1.955000, -0.337000
207.22, 186.49, 334.80, -47.497000, -1.964000, -0.332000
217.66, 186.49, 334.80, -47.496000, -1.961000, -0.330000
228.09, 186.49, 334.80, -47.498000, -1.970000, -0.332000
238.53, 186.49, 334.80, -47.502000, -1.973000, -0.324000
248.96, 186.49, 334.80, -47.508000, -1.978000, -0.327000
259.40, 186.49, 334.80, -47.517000, -1.967000, -0.308000
269.83, 186.49, 334.80, -47.526000, -1.976000, -0.311000
280.27, 186.49, 334.80, -47.532000, -1.963000, -0.297000
290.70, 186.49, 334.80, -47.545000, -1.958000, -0.297000
301.14, 186.49, 334.80, -47.550000, -1.963000, -0.303000
311.57, 186.49, 334.80, -47.563000, -1.947000, -0.294000
322.01, 186.49, 334.80, -47.575000, -1.937000, -0.281000
332.44, 186.49, 334.80, -47.595000, -1.928000, -0.294000
342.88, 186.49, 334.80, -47.602000, -1.922000, -0.300000
353.31, 196.92, 334.80, -47.626000, -1.909000, -0.294000
342.88, 196.92, 334.80, -47.615000, -1.917000, -0.265000
332.44, 196.92, 334.80, -47.597000, -1.929000, -0.261000
322.01, 196.92, 334.80, -47.580000, -1.945000, -0.253000
311.57, 196.92, 334.80, -47.566000, -1.945000, -0.261000
301.14, 196.92, 334.80, -47.552000, -1.961000, -0.263000
290.70, 196.92, 334.80, -47.538000, -1.969000, -0.276000
280.27, 196.92, 334.80, -47.528000, -1.962000, -0.281000
269.83, 196.92, 334.80, -47.519000, -1.969000, -0.292000
259.40, 196.92, 334.80, -47.513000, -1.978000, -0.283000
248.96, 196.92, 334.80, -47.507000, -1.978000, -0.304000
238.53, 196.92, 334.80, -47.498000, -1.968000, -0.311000
228.09, 196.92, 334.80, -47.491000, -1.974000, -0.313000
217.66, 196.92, 334.80, -47.491000, -1.956000, -0.328000
207.22, 196.92, 334.80, -47.495000, -1.948000, -0.327000
196.79, 196.92, 334.80, -47.494000, -1.957000, -0.327000
186.35, 196.92, 334.80, -47.496000, -1.947000, -0.333000
175.92, 196.92, 334.80, -47.509000, -1.946000, -0.326000
175.92, 207.36, 334.80, -47.521000, -1.961000, -0.326000
186.35, 207.36, 334.80, -47.508000, -1.962000, -0.325000
196.79, 207.36, 334.80, -47.494000, -1.962000, -0.319000
207.22, 207.36, 334.80, -47.486000, -1.958000, -0.311000
217.66, 207.36, 334.80, -47.488000, -1.958000, -0.311000
228.09, 207.36, 334.80, -47.491000, -1.974000, -0.308000
238.53, 207.36, 334.80, -47.492000, -1.975000, -0.300000
248.96, 207.36, 334.80, -47.496000, -1.973000, -0.294000
259.40, 207.36, 334.80, -47.502000, -1.974000, -0.289000
269.83, 207.36, 334.80, -47.506000, -1.981000, -0.275000
280.27, 207.36, 334.80, -47.516000, -1.973000, -0.258000
290.70, 207.36, 334.80, -47.527000, -1.968000, -0.251000
301.14, 207.36, 334.80, -47.539000, -1.959000, -0.252000
311.57, 207.36, 334.80, -47.550000, -1.958000, -0.229000
322.01, 207.36, 334.80, -47.572000, -1.945000, -0.220000
332.44, 207.36, 334.80, -47.597000, -1.925000, -0.208000
342.88, 217.79, 334.80, -47.634000, -1.899000, -0.132000
332.44, 217.79, 334.80, -47.592000, -1.928000, -0.141000
322.01, 217.79, 334.80, -47.561000, -1.950000, -0.162000
311.57, 217.79, 334.80, -47.537000, -1.960000, -0.183000
301.14, 217.79, 334.80, -47.522000, -1.968000, -0.216000
290.70, 217.79, 334.80, -47.515000, -1.971000, -0.222000
280.27, 217.79, 334.80, -47.505000, -1.973000, -0.246000
269.83, 217.79, 334.80, -47.501000, -1.976000, -0.249000
259.40, 217.79, 334.80, -47.495000, -1.971000, -0.263000
248.96, 217.79, 334.80, -47.488000, -1.968000, -0.272000
238.53, 217.79, 334.80, -47.481000, -1.967000, -0.288000
228.09, 217.79, 334.80, -47.480000, -1.963000, -0.292000
217.66, 217.79, 334.80, -47.478000, -1.961000, -0.298000
207.22, 217.79, 334.80, -47.476000, -1.948000, -0.315000
196.79, 217.79, 334.80, -47.482000, -1.957000, -0.315000
186.35, 217.79, 334.80, -47.499000, -1.953000, -0.328000
186.35, 228.23, 334.80, -47.478000, -1.961000, -0.354000
196.79, 228.23, 334.80, -47.467000, -1.953000, -0.328000
207.22, 228.23, 334.80, -47.462000, -1.958000, -0.296000
217.66, 228.23, 334.80, -47.467000, -1.960000, -0.286000
228.09, 228.23, 334.80, -47.474000, -1.962000, -0.280000
238.53, 228.23, 334.80, -47.474000, -1.983000, -0.275000
248.96, 228.23, 334.80, -47.477000, -1.976000, -0.255000
259.40, 228.23, 334.80, -47.484000, -1.972000, -0.252000
269.83, 228.23, 334.80, -47.486000, -1.986000, -0.232000
280.27, 228.23, 334.80, -47.490000, -1.990000, -0.222000
290.70, 228.23, 334.80, -47.498000, -1.987000, -0.204000
301.14, 228.23, 334.80, -47.504000, -2.003000, -0.192000
311.57, 228.23, 334.80, -47.507000, -1.990000, -0.155000
322.01, 228.23, 334.80, -47.526000, -1.972000, -0.125000
311.57, 238.66, 334.80, -47.480000, -2.021000, -0.143000
301.14, 238.66, 334.80, -47.480000, -2.015000, -0.168000
290.70, 238.66, 334.80, -47.483000, -2.010000, -0.190000
280.27, 238.66, 334.80, -47.473000, -2.008000, -0.204000
269.83, 238.66, 334.80, -47.478000, -1.983000, -0.227000
259.40, 238.66, 334.80, -47.474000, -1.994000, -0.229000
248.96, 238.66, 334.80, -47.472000, -1.991000, -0.241000
238.53, 238.66, 334.80, -47.465000, -1.982000, -0.253000
228.09, 238.66, 334.80, -47.460000, -1.964000, -0.265000
217.66, 238.66, 334.80, -47.455000, -1.964000, -0.274000
228.09, 249.09, 334.80, -47.453000, -1.969000, -0.246000
238.53, 249.09, 334.80, -47.456000, -1.987000, -0.238000
248.96, 249.09, 334.80, -47.459000, -1.997000, -0.235000
259.40, 249.09, 334.80, -47.459000, -2.002000, -0.225000
269.83, 249.09, 334.80, -47.466000, -2.010000, -0.222000
280.27, 249.09, 334.80, -47.464000, -2.020000, -0.206000
217.66, 249.09, 345.23, -47.430000, -1.926000, -0.268000
228.09, 249.09, 345.23, -47.439000, -1.958000, -0.240000
238.53, 249.09, 345.23, -47.448000, -1.972000, -0.236000
248.96, 249.09, 345.23, -47.455000, -1.984000, -0.227000
259.40, 249.09, 345.23, -47.455000, -2.008000, -0.210000
269.83, 249.09, 345.23, -47.462000, -2.014000, -0.217000
280.27, 249.09, 345.23, -47.457000, -2.022000, -0.193000
290.70, 249.09, 345.23, -47.451000, -2.047000, -0.181000
322.01, 238.66, 345.23, -47.476000, -2.007000, -0.031000
311.57, 238.66, 345.23, -47.473000, -2.013000, -0.106000
301.14, 238.66, 345.23, -47.476000, -2.014000, -0.138000
290.70, 238.66, 345.23, -47.474000, -2.006000, -0.182000
280.27, 238.66, 345.23, -47.476000, -2.007000, -0.194000
269.83, 238.66, 345.23, -47.473000, -1.990000, -0.217000
259.40, 238.66, 345.23, -47.469000, -1.981000, -0.229000
248.96, 238.66, 345.23, -47.467000, -1.975000, -0.243000
238.53, 238.66, 345.23, -47.462000, -1.976000, -0.254000
228.09, 238.66, 345.23, -47.450000, -1.963000, -0.262000
217.66, 238.66, 345.23, -47.444000, -1.945000, -0.280000
207.22, 238.66, 345.23, -47.438000, -1.938000, -0.306000
186.35, 228.23, 345.23, -47.487000, -1.956000, -0.363000
196.79, 228.23, 345.23, -47.472000, -1.951000, -0.350000
207.22, 228.23, 345.23, -47.463000, -1.951000, -0.316000
217.66, 228.23, 345.23, -47.464000, -1.956000, -0.292000
228.09, 228.23, 345.23, -47.465000, -1.959000, -0.281000
238.53, 228.23, 345.23, -47.472000, -1.971000, -0.268000
248.96, 228.23, 345.23, -47.480000, -1.978000, -0.260000
259.40, 228.23, 345.23, -47.483000, -1.979000, -0.248000
269.83, 228.23, 345.23, -47.491000, -1.970000, -0.233000
280.27, 228.23, 345.23, -47.493000, -1.993000, -0.217000
290.70, 228.23, 345.23, -47.498000, -1.973000, -0.190000
301.14, 228.23, 345.23, -47.511000, -1.976000, -0.162000
311.57, 228.23, 345.23, -47.520000, -1.972000, -0.135000
322.01, 228.23, 345.23, -47.544000, -1.960000, -0.077000
342.88, 217.79, 345.23, -47.667000, -1.867000, -0.135000
332.44, 217.79, 345.23, -47.621000, -1.900000, -0.138000
322.01, 217.79, 345.23, -47.580000, -1.926000, -0.160000
311.57, 217.79, 345.23, -47.549000, -1.958000, -0.179000
301.14, 217.79, 345.23, -47.536000, -1.957000, -0.198000
290.70, 217.79, 345.23, -47.517000, -1.966000, -0.218000
280.27, 217.79, 345.23, -47.514000, -1.971000, -0.237000
269.83, 217.79, 345.23, -47.503000, -1.973000, -0.239000
259.40, 217.79, 345.23, -47.495000, -1.978000, -0.260000
248.96, 217.79, 345.23, -47.485000, -1.964000, -0.271000
238.53, 217.79, 345.23, -47.481000, -1.960000, -0.281000
228.09, 217.79, 345.23, -47.477000, -1.964000, -0.309000
217.66, 217.79, 345.23, -47.478000, -1.955000, -0.298000
207.22, 217.79, 345.23, -47.480000, -1.956000, -0.318000
196.79, 217.79, 345.23, -47.489000, -1.952000, -0.343000
186.35, 217.79, 345.23, -47.506000, -1.963000, -0.336000
175.92, 207.36, 345.23, -47.523000, -1.949000, -0.306000
186.35, 207.36, 345.23, -47.510000, -1.957000, -0.316000
196.79, 207.36, 345.23, -47.492000, -1.959000, -0.324000
207.22, 207.36, 345.23, -47.486000, -1.957000, -0.333000
217.66, 207.36, 345.23, -47.486000, -1.959000, -0.313000
228.09, 207.36, 345.23, -47.487000, -1.959000, -0.311000
238.53, 207.36, 345.23, -47.491000, -1.973000, -0.303000
248.96, 207.36, 345.23, -47.496000, -1.969000, -0.294000
259.40, 207.36, 345.23, -47.505000, -1.972000, -0.283000
269.83, 207.36, 345.23, -47.510000, -1.964000, -0.270000
280.27, 207.36, 345.23, -47.523000, -1.959000, -0.259000
290.70, 207.36, 345.23, -47.532000, -1.952000, -0.255000
301.14, 207.36, 345.23, -47.546000, -1.941000, -0.227000
311.57, 207.36, 345.23, -47.566000, -1.933000, -0.227000
322.01, 207.36, 345.23, -47.591000, -1.916000, -0.221000
332.44, 207.36, 345.23, -47.621000, -1.897000, -0.221000
353.31, 196.92, 345.23, -47.641000, -1.888000, -0.315000
342.88, 196.92, 345.23, -47.627000, -1.897000, -0.283000
332.44, 196.92, 345.23, -47.612000, -1.904000, -0.269000
322.01, 196.92, 345.23, -47.598000, -1.922000, -0.264000
311.57, 196.92, 345.23, -47.576000, -1.934000, -0.273000
301.14, 196.92, 345.23, -47.560000, -1.950000, -0.273000
290.70, 196.92, 345.23, -47.548000, -1.955000, -0.264000
280.27, 196.92, 345.23, -47.535000, -1.962000, -0.280000
269.83, 196.92, 345.23, -47.527000, -1.957000, -0.286000
259.40, 196.92, 345.23, -47.513000, -1.969000, -0.294000
248.96, 196.92, 345.23, -47.504000, -1.964000, -0.307000
238.53, 196.92, 345.23, -47.499000, -1.971000, -0.321000
228.09, 196.92, 345.23, -47.491000, -1.966000, -0.326000
217.66, 196.92, 345.23, -47.494000, -1.960000, -0.328000
207.22, 196.92, 345.23, -47.492000, -1.958000, -0.326000
196.79, 196.92, 345.23, -47.496000, -1.946000, -0.333000
186.35, 196.92, 345.23, -47.497000, -1.941000, -0.321000
175.92, 196.92, 345.23, -47.504000, -1.938000, -0.316000
165.49, 186.49, 345.23, -47.488000, -1.910000, -0.319000
175.92, 186.49, 345.23, -47.490000, -1.931000, -0.327000
186.35, 186.49, 345.23, -47.486000, -1.945000, -0.343000
196.79, 186.49, 345.23, -47.487000, -1.950000, -0.342000
207.22, 186.49, 345.23, -47.486000, -1.950000, -0.345000
217.66, 186.49, 345.23, -47.491000, -1.960000, -0.341000
228.09, 186.49, 345.23, -47.493000, -1.971000, -0.343000
238.53, 186.49, 345.23, -47.502000, -1.971000, -0.343000
248.96, 186.49, 345.23, -47.513000, -1.974000, -0.336000
259.40, 186.49, 345.23, -47.521000, -1.969000, -0.320000
269.83, 186.49, 345.23, -47.526000, -1.964000, -0.318000
280.27, 186.49, 345.23, -47.538000, -1.961000, -0.306000
290.70, 186.49, 345.23, -47.547000, -1.957000, -0.309000
301.14, 186.49, 345.23, -47.566000, -1.950000, -0.313000
311.57, 186.49, 345.23, -47.574000, -1.944000, -0.302000
322.01, 186.49, 345.23, -47.592000, -1.929000, -0.305000
332.44, 186.49, 345.23, -47.602000, -1.919000, -0.309000
342.88, 186.49, 345.23, -47.612000, -1.909000, -0.321000
353.31, 176.05, 345.23, -47.610000, -1.903000, -0.333000
342.88, 176.05, 345.23, -47.599000, -1.914000, -0.343000
332.44, 176.05, 345.23, -47.599000, -1.925000, -0.344000
322.01, 176.05, 345.23, -47.582000, -1.943000, -0.331000
311.57, 176.05, 345.23, -47.578000, -1.941000, -0.337000
301.14, 176.05, 345.23, -47.564000, -1.958000, -0.322000
290.70, 176.05, 345.23, -47.555000, -1.957000, -0.327000
280.27, 176.05, 345.23, -47.545000, -1.976000, -0.331000
269.83, 176.05, 345.23, -47.529000, -1.975000, -0.342000
259.40, 176.05, 345.23, -47.523000, -1.976000, -0.345000
248.96, 176.05, 345.23, -47.517000, -1.971000, -0.344000
238.53, 176.05, 345.23, -47.509000, -1.972000, -0.358000
228.09, 176.05, 345.23, -47.500000, -1.964000, -0.356000
217.66, 176.05, 345.23, -47.494000, -1.973000, -0.358000
